Account_ID,Customer_ID,Account_Type,Open_Date,Balance,Status,Branch_ID
A000440,C08145,Recurring Deposit,2023-12-20,26097.65,Active,B057
A000441,C05491,Current,2024-07-18,9288.13,Active,B055
A000442,C13980,Savings,2024-09-02,27662.68,Closed,B027
A000443,C05030,Current,2023-02-19,100275.57,Active,B018
A000444,C06912,Savings,2025-06-16,10987.77,Closed,B001
A000445,C08836,Savings,2023-04-01,79812.3,Active,B022
A000446,C02704,Recurring Deposit,2022-06-24,5979.3,Active,B024
A000447,C01962,Savings,2023-09-14,17635.99,Active,B056
A000448,C05868,Fixed Deposit,2025-04-19,34112.69,Closed,B029
A000449,C06464,Recurring Deposit,2022-06-30,10995.33,Active,B013
A000450,C00740,Savings,2024-05-24,27453.17,Active,B056
A000451,C01904,Savings,2023-11-25,19909.55,Active,B057
A000452,C14879,Current,2023-12-08,24097.46,Active,B038
A000453,C08271,Savings,2024-05-31,5556.73,Active,B019
A000454,C04105,Current,2023-10-05,3361.52,Active,B007
A000455,C05604,Savings,2023-04-11,3046.76,Active,B009
A000456,C05060,Savings,2022-12-29,46880.43,Active,B044
A000457,C04051,Savings,2024-03-29,18865.3,Active,B048
A000458,C01826,Savings,2023-06-16,9046.98,Active,B046
A000459,C13272,Savings,2025-09-20,17948.67,Active,B042
A000460,C07563,Fixed Deposit,2023-03-03,9938.92,Active,B043
A000461,C10403,Savings,2022-06-04,40858.66,Active,B008
A000462,C10396,Savings,2024-04-29,6156.27,Active,B009
A000463,C02908,Savings,2022-06-15,5450.17,Active,B010
A000464,C13451,Recurring Deposit,2024-03-12,48307.3,Dormant,B027
A000465,C03366,Current,2023-11-18,50675.55,Active,B058
A000466,C13666,Savings,2022-08-15,17596.29,Closed,B049
A000467,C01423,Savings,2024-07-23,13864.36,Dormant,B032
A000468,C01928,Savings,2023-05-16,26880.95,Active,B029
A000469,C03305,Fixed Deposit,2025-02-01,191972.18,Dormant,B015
A000470,C10217,Savings,2023-03-20,28456.82,Active,B005
A000471,C07361,Savings,2023-12-24,9918.62,Active,B009
A000472,C03992,Savings,2025-08-05,10430.8,Active,B044
A000473,C04786,Savings,2022-09-17,9261.99,Closed,B014
A000474,C01162,Savings,2025-02-07,26956.73,Active,B050
A000475,C13288,Fixed Deposit,2025-04-06,35502.63,Dormant,B019
A000476,C12305,Recurring Deposit,2024-02-05,16112.26,Active,B005
A000477,C13646,Fixed Deposit,2023-05-13,18419.17,Active,B002
A000478,C13569,Fixed Deposit,2024-05-13,24277.41,Active,B044
A000479,C04107,Current,2023-11-20,58719.27,Active,B047
A000480,C02729,Savings,2024-09-12,10199.25,Active,B018
A000481,C04355,Savings,2022-10-14,3325.46,Active,B052
A000482,C06417,Savings,2025-06-27,107509.37,Active,B033
A000483,C05440,Fixed Deposit,2024-04-14,13504.12,Active,B057
A000484,C08139,Savings,2024-08-31,22644.58,Closed,B012
A000485,C12632,Fixed Deposit,2025-10-12,12705.3,Active,B058
A000486,C12900,Fixed Deposit,2022-01-22,31328.12,Active,B018
A000487,C12961,Current,2022-02-22,16798.84,Active,B042
A000488,C08736,Savings,2022-01-05,3377.97,Active,B016
A000489,C06041,Savings,2024-01-15,15953.27,Active,B056
A000490,C04466,Savings,2024-03-29,42770.04,Active,B057
A000491,C13659,Savings,2024-12-11,18107.63,Active,B013
A000492,C02223,Savings,2025-02-23,17331.07,Active,B052
A000493,C04523,Savings,2024-08-19,84699.57,Active,B049
A000494,C13649,Savings,2023-08-19,26876.12,Active,B059
A000495,C14463,Savings,2025-09-10,8951.86,Active,B026
A000496,C02641,Savings,2024-07-23,36682.12,Active,B042
A000497,C02162,Savings,2025-07-25,43650.38,Active,B008
A000498,C13881,Savings,2023-02-22,11678.89,Active,B018
A000499,C11204,Current,2022-04-01,6777.35,Active,B018
A000500,C10827,Savings,2025-02-19,2582.91,Active,B053
A000501,C06185,Fixed Deposit,2024-05-27,49027.55,Active,B032
A000502,C14248,Savings,2022-05-12,18408.55,Active,B054
A000503,C08652,Savings,2022-11-10,8625.67,Active,B057
A000504,C12779,Savings,2024-06-13,19227.55,Active,B025
A000505,C06159,Savings,2022-06-06,33054.6,Closed,B051
A000506,C13498,Savings,2025-10-19,10375.78,Active,B001
A000507,C00186,Recurring Deposit,2022-01-22,15939.94,Active,B044
A000508,C07563,Savings,2023-05-08,31303.68,Active,B019
A000509,C00738,Current,2023-07-18,29074.77,Active,B028
A000510,C14826,Fixed Deposit,2022-05-14,16421.72,Active,B011
A000511,C06499,Fixed Deposit,2024-12-17,14086.17,Active,B045
A000512,C05256,Savings,2025-11-04,20213.46,Active,B016
A000513,C08223,Savings,2023-09-28,46471.48,Active,B045
A000514,C04861,Savings,2024-12-18,81778.9,Active,B002
A000515,C09999,Savings,2023-12-03,14573.25,Dormant,B032
A000516,C07517,Savings,2023-05-17,9433.31,Active,B025
A000517,C00591,Savings,2025-05-29,10975.69,Dormant,B052
A000518,C08184,Savings,2022-11-04,7978.5,Dormant,B025
A000519,C13248,Recurring Deposit,2022-09-23,20090.77,Active,B058
A000520,C09375,Current,2022-07-22,3957.79,Active,B012
A000521,C12167,Current,2025-05-17,51451.94,Active,B045
A000522,C00990,Fixed Deposit,2022-08-26,4433.72,Dormant,B054
A000523,C04352,Savings,2023-04-12,7961.06,Active,B054
A000524,C04825,Savings,2025-04-09,22767.51,Active,B024
A000525,C04087,Fixed Deposit,2022-11-08,16440.17,Active,B008
A000526,C07119,Savings,2025-07-28,44056.98,Active,B053
A000527,C09933,Savings,2025-09-07,27281.08,Active,B006
A000528,C00330,Savings,2024-10-21,30404.94,Active,B008
A000529,C05651,Savings,2023-11-27,19498.95,Active,B015
A000530,C04273,Current,2022-10-24,33630.99,Active,B042
A000531,C05903,Current,2023-10-24,31182.25,Active,B028
A000532,C11267,Savings,2025-09-02,8084.15,Active,B020
A000533,C12946,Savings,2025-10-25,6193.72,Active,B026
A000534,C04246,Fixed Deposit,2025-02-25,30429.73,Active,B007
A000535,C14949,Savings,2025-02-14,13311.65,Dormant,B038
A000536,C04576,Current,2024-10-27,20273.49,Active,B055
A000537,C02271,Savings,2024-10-25,15330.91,Active,B002
A000538,C07754,Recurring Deposit,2022-04-11,11791.22,Active,B021
A000539,C12283,Recurring Deposit,2024-07-30,17732.34,Dormant,B017
A000540,C11753,Savings,2022-12-04,18312.34,Active,B011
A000541,C07981,Current,2024-04-15,29234.33,Active,B010
A000542,C00405,Savings,2024-06-09,16159.4,Active,B045
A000543,C14242,Savings,2023-11-02,7996.61,Dormant,B056
A000544,C12381,Savings,2025-08-12,17054.14,Active,B044
A000545,C13898,Savings,2022-05-23,15170.29,Active,B058
A000546,C05276,Savings,2022-02-19,14163.6,Active,B052
A000547,C07094,Savings,2023-12-08,30783.46,Active,B028
A000548,C05002,Savings,2024-03-04,6975.91,Active,B060
A000549,C00800,Fixed Deposit,2025-12-06,35123.65,Active,B060
A000550,C06990,Savings,2025-01-10,21644.05,Active,B006
A000551,C00032,Savings,2025-06-14,44679.54,Active,B040
A000552,C00501,Savings,2023-10-22,24126.89,Active,B025
A000553,C10804,Savings,2024-04-08,4195.57,Active,B026
A000554,C01272,Fixed Deposit,2022-03-29,7709.56,Active,B042
A000555,C14622,Savings,2024-10-02,45951.75,Active,B011
A000556,C05048,Savings,2023-08-14,16014.36,Active,B015
A000557,C04680,Fixed Deposit,2023-05-31,4484.19,Active,B015
A000558,C13669,Fixed Deposit,2023-11-12,20439.51,Dormant,B059
A000559,C04342,Savings,2023-06-21,14048.57,Active,B030
A000560,C12179,Recurring Deposit,2025-11-03,77360.81,Active,B040
A000561,C07702,Savings,2024-09-30,3474.17,Active,B051
A000562,C00115,Savings,2022-01-26,26575.18,Active,B046
A000563,C02648,Current,2025-12-26,23132.3,Closed,B030
A000564,C12572,Fixed Deposit,2022-05-28,5308.28,Dormant,B009
A000565,C03497,Current,2025-06-20,17366.73,Active,B012
A000566,C05291,Savings,2022-08-25,13166.32,Active,B041
A000567,C03269,Savings,2022-11-30,27360.33,Active,B015
A000568,C00585,Recurring Deposit,2023-12-21,5076.31,Active,B056
A000569,C11848,Savings,2022-02-13,574446.22,Active,B038
A000570,C03643,Fixed Deposit,2025-09-10,7202.07,Active,B048
A000571,C13240,Savings,2024-02-22,16060.52,Dormant,B043
A000572,C11115,Savings,2024-12-16,14059.95,Active,B018
A000573,C04178,Fixed Deposit,2025-04-16,223811.03,Active,B044
A000574,C04520,Savings,2025-07-07,74976.24,Active,B043
A000575,C14965,Savings,2025-12-07,100511.22,Active,B050
A000576,C07117,Recurring Deposit,2025-05-10,4115.12,Active,B034
A000577,C05318,Current,2022-09-14,25844.15,Active,B049
A000578,C06521,Savings,2023-08-27,34301.46,Active,B027
A000579,C07952,Fixed Deposit,2023-06-23,35599.51,Active,B006
A000580,C11026,Savings,2022-04-10,3722.11,Active,B008
A000581,C09642,Savings,2022-04-13,22783.44,Active,B051
A000582,C02686,Savings,2022-07-18,16577.95,Active,B004
A000583,C14929,Savings,2023-07-10,20251.51,Active,B045
A000584,C02050,Savings,2025-03-13,70608.59,Active,B053
A000585,C00466,Savings,2023-12-26,18682.28,Active,B046
A000586,C01088,Recurring Deposit,2024-10-09,14359.22,Active,B024
A000587,C02168,Savings,2022-02-17,11217.54,Active,B042
A000588,C07435,Savings,2024-02-29,3527.84,Active,B044
A000589,C14903,Fixed Deposit,2023-10-27,19785.64,Active,B017
A000590,C14594,Fixed Deposit,2025-04-16,30344.38,Active,B048
A000591,C07810,Current,2025-09-01,24649.78,Active,B035
A000592,C08505,Savings,2022-08-15,5196.15,Active,B011
A000593,C05906,Savings,2022-01-01,37009.72,Active,B046
A000594,C00361,Current,2025-02-25,46340.68,Active,B017
A000595,C07766,Savings,2024-06-06,26470.42,Active,B046
A000596,C14363,Savings,2022-12-16,72727.77,Active,B030
A000597,C08465,Savings,2025-02-25,132756.72,Active,B033
A000598,C10474,Current,2023-02-23,63419.18,Active,B025
A000599,C11409,Savings,2023-12-10,59986.81,Active,B005
A000600,C08955,Savings,2023-04-05,9571.77,Dormant,B057
A000601,C00774,Current,2025-06-29,10960.33,Active,B052
A000602,C01889,Savings,2025-08-21,4364.69,Active,B046
A000603,C01933,Fixed Deposit,2023-01-22,8520.74,Active,B007
A000604,C14470,Fixed Deposit,2022-11-28,50168.08,Active,B009
A000605,C03930,Recurring Deposit,2023-05-06,124123.85,Active,B049
A000606,C10707,Current,2022-09-12,33480.27,Active,B051
A000607,C13030,Fixed Deposit,2022-06-09,6966.78,Active,B008
A000608,C06291,Savings,2022-05-28,13023.42,Closed,B060
A000609,C02284,Savings,2025-09-21,29089.54,Dormant,B054
A000610,C10173,Fixed Deposit,2022-05-24,32442.7,Active,B026
A000611,C10842,Fixed Deposit,2024-03-26,37100.15,Active,B022
A000612,C09942,Savings,2024-08-03,49084.82,Active,B033
A000613,C06539,Savings,2024-10-22,27596.44,Active,B024
A000614,C02774,Savings,2025-03-23,10077.61,Active,B021
A000615,C13792,Savings,2022-10-10,36854.18,Active,B017
A000616,C14855,Savings,2025-05-21,22735.04,Active,B018
A000617,C09686,Current,2025-07-01,51736.04,Active,B051
A000618,C04870,Savings,2022-11-17,12761.34,Active,B039
A000619,C14078,Savings,2024-11-20,13931.3,Active,B014
A000620,C10895,Savings,2025-03-15,17073.57,Active,B041
A000621,C00294,Savings,2025-10-19,25818.37,Active,B009
A000622,C04521,Current,2023-08-18,45600.15,Active,B010
A000623,C14327,Current,2025-09-27,47876.98,Active,B057
A000624,C02232,Fixed Deposit,2024-10-31,5556.73,Active,B028
A000625,C00786,Savings,2024-02-12,6160.3,Active,B024
A000626,C10403,Fixed Deposit,2024-12-11,11196.35,Active,B035
A000627,C08674,Current,2024-04-04,43655.55,Active,B047
A000628,C00301,Fixed Deposit,2025-08-29,5530.43,Active,B009
A000629,C10624,Current,2024-06-06,11499.57,Dormant,B031
A000630,C01181,Savings,2023-11-28,80762.91,Active,B045
A000631,C03563,Savings,2022-03-11,9643.25,Active,B048
A000632,C00325,Savings,2022-08-31,10759.15,Active,B026
A000633,C05976,Savings,2023-11-27,12096.87,Active,B012
A000634,C07422,Fixed Deposit,2023-02-05,19817.26,Active,B055
A000635,C06688,Savings,2025-01-03,57041.93,Closed,B058
A000636,C02654,Savings,2022-06-10,12838.29,Active,B013
A000637,C12460,Savings,2023-05-25,16281.35,Active,B014
A000638,C01634,Current,2023-10-05,21541.96,Active,B057
A000639,C03634,Current,2024-05-18,9381.92,Active,B028
A000640,C09450,Recurring Deposit,2024-01-20,37198.42,Active,B025
A000641,C05118,Current,2022-01-13,10171.05,Active,B041
A000642,C05604,Fixed Deposit,2023-10-04,4935.24,Active,B050
A000643,C11514,Fixed Deposit,2022-07-16,12815.65,Active,B025
A000644,C12309,Savings,2024-11-21,11726.89,Active,B008
A000645,C14742,Savings,2025-05-04,77588.14,Active,B059
A000646,C12221,Savings,2024-09-28,11087.51,Active,B058
A000647,C05799,Savings,2025-09-27,6583.71,Active,B033
A000648,C03960,Current,2022-01-26,27512.69,Active,B031
A000649,C06229,Savings,2022-06-04,15120.6,Active,B015
A000650,C02915,Current,2022-07-20,14546.69,Active,B033
A000651,C06917,Savings,2024-03-04,9874.41,Active,B053
A000652,C09377,Recurring Deposit,2023-11-15,4279.7,Closed,B047
A000653,C04332,Savings,2024-12-31,8711.01,Active,B051
A000654,C03864,Savings,2025-08-23,23415.56,Active,B029
A000655,C12406,Savings,2023-10-02,18964.45,Active,B006
A000656,C06128,Savings,2025-05-30,18576.67,Active,B008
A000657,C02678,Savings,2025-02-26,28128.03,Active,B053
A000658,C05113,Savings,2025-06-07,127548.91,Active,B007
A000659,C00551,Savings,2022-11-06,37532.76,Active,B046
A000660,C09800,Savings,2024-08-16,20046.65,Active,B041
A000661,C00838,Current,2023-07-02,22190.12,Active,B025
A000662,C14853,Savings,2022-09-30,44494.05,Active,B049
A000663,C07383,Savings,2023-02-06,27726.05,Active,B051
A000664,C08832,Savings,2025-12-14,8643.24,Active,B052
A000665,C07600,Savings,2024-09-14,5769.13,Closed,B021
A000666,C00276,Savings,2022-05-23,65593.35,Active,B007
A000667,C10316,Savings,2023-12-10,14901.02,Active,B018
A000668,C05868,Recurring Deposit,2025-04-25,10712.94,Closed,B008
A000669,C03861,Current,2024-06-04,15136.62,Active,B058
A000670,C03030,Savings,2025-10-28,27697.49,Dormant,B004
A000671,C02700,Current,2023-05-26,4376.34,Active,B047
A000672,C12226,Savings,2023-06-11,39111.33,Active,B008
A000673,C07454,Fixed Deposit,2022-08-03,16318.88,Active,B052
A000674,C07431,Savings,2023-12-12,2575.82,Active,B023
A000675,C11365,Fixed Deposit,2023-05-11,14980.31,Active,B057
A000676,C14394,Fixed Deposit,2023-10-28,32178.84,Active,B005
A000677,C12306,Savings,2023-09-29,43073.15,Active,B055
A000678,C02492,Savings,2022-06-28,15422.44,Active,B010
A000679,C11538,Savings,2022-08-28,66012.47,Active,B013
A000680,C03548,Current,2022-11-29,15373.72,Active,B059
A000681,C02736,Recurring Deposit,2024-07-10,48168.35,Active,B034
A000682,C08738,Current,2023-04-09,33630.44,Active,B038
A000683,C01992,Savings,2025-08-21,22818.58,Active,B018
A000684,C00979,Current,2022-02-20,70585.11,Active,B013
A000685,C08710,Savings,2023-01-06,9268.17,Active,B014
A000686,C14199,Savings,2022-11-19,8910.47,Active,B036
A000687,C03958,Savings,2022-06-30,14482.23,Active,B003
A000688,C02876,Savings,2022-08-10,5200.39,Active,B017
A000689,C07124,Savings,2023-04-02,14913.7,Active,B004
A000690,C11160,Fixed Deposit,2025-01-02,18388.22,Active,B014
A000691,C08413,Savings,2022-03-24,39815.46,Active,B055
A000692,C00732,Savings,2025-03-13,12257.1,Active,B003
A000693,C00453,Current,2023-03-06,30200.45,Active,B038
A000694,C12433,Savings,2025-05-26,1965.89,Active,B048
A000695,C14075,Savings,2023-01-31,6384.49,Dormant,B049
A000696,C01508,Savings,2022-09-20,16031.53,Active,B003
A000697,C02366,Savings,2025-04-10,14885.53,Active,B033
A000698,C04897,Fixed Deposit,2025-03-15,13624.39,Active,B060
A000699,C06526,Savings,2023-02-23,38511.26,Active,B010
A000700,C08382,Current,2025-03-08,24933.91,Active,B060
A000701,C14854,Savings,2022-12-05,8414.61,Active,B049
A000702,C12646,Savings,2022-06-07,6109.91,Active,B055
A000703,C00259,Savings,2025-06-29,57588.62,Active,B055
A000704,C01994,Recurring Deposit,2024-08-26,8996.69,Active,B009
A000705,C11702,Fixed Deposit,2022-02-21,26883.45,Active,B038
A000706,C08459,Savings,2024-11-06,2013.85,Active,B051
A000707,C10327,Fixed Deposit,2023-01-11,31548.07,Active,B039
A000708,C14766,Current,2023-04-11,23162.01,Active,B005
A000709,C11396,Fixed Deposit,2025-04-19,7587.26,Active,B045
A000710,C13959,Savings,2022-02-07,18230.25,Active,B044
A000711,C07962,Recurring Deposit,2025-08-17,1608.04,Active,B001
A000712,C03681,Fixed Deposit,2022-12-28,70055.81,Active,B007
A000713,C08701,Savings,2024-05-29,10854.74,Active,B005
A000714,C12009,Current,2023-06-12,7763.33,Active,B030
A000715,C02282,Savings,2022-08-02,9310.7,Active,B001
A000716,C05155,Savings,2022-06-15,3203.16,Active,B033
A000717,C01692,Fixed Deposit,2024-07-10,13767.94,Active,B023
A000718,C02806,Savings,2025-05-20,55750.75,Active,B052
A000719,C09513,Savings,2023-02-18,13916.72,Dormant,B044
A000720,C09394,Savings,2024-12-15,50735.34,Active,B026
A000721,C10467,Savings,2023-06-20,10174.95,Closed,B023
A000722,C00039,Current,2025-09-23,4898.75,Active,B015
A000723,C00336,Current,2023-02-06,18584.05,Active,B059
A000724,C03082,Savings,2024-10-13,11065.85,Active,B006
A000725,C13895,Savings,2023-08-31,68299.89,Active,B050
A000726,C12551,Savings,2022-09-06,22514.94,Dormant,B059
A000727,C06425,Recurring Deposit,2025-07-13,8176.65,Active,B045
A000728,C09669,Savings,2025-12-01,88514.48,Active,B009
A000729,C03290,Current,2024-04-04,13262.44,Dormant,B041
A000730,C13214,Savings,2023-09-10,6962.06,Active,B024
A000731,C11787,Fixed Deposit,2023-01-30,24816.57,Active,B013
A000732,C03783,Current,2024-05-07,28002.62,Active,B008
A000733,C10023,Savings,2023-10-27,17960.32,Active,B045
A000734,C11162,Savings,2022-07-22,3036.94,Active,B044
A000735,C12217,Savings,2022-05-11,24871.55,Closed,B020
A000736,C08887,Savings,2023-03-23,15652.42,Active,B033
A000737,C00996,Savings,2022-05-22,26451.08,Active,B032
A000738,C02454,Recurring Deposit,2025-10-26,3800.99,Active,B026
A000739,C07948,Recurring Deposit,2024-04-30,41851.75,Active,B002
A000740,C03136,Savings,2022-03-08,22165.76,Closed,B050
A000741,C11606,Current,2023-05-24,21274.06,Active,B043
A000742,C01858,Savings,2023-12-14,46178.93,Active,B040
A000743,C04540,Savings,2025-08-23,10219.39,Active,B006
A000744,C07358,Current,2022-10-22,14846.0,Active,B049
A000745,C05940,Savings,2025-05-31,17075.76,Active,B038
A000746,C04840,Savings,2025-01-03,8819.73,Active,B017
A000747,C02622,Savings,2025-09-02,18446.71,Closed,B022
A000748,C00716,Savings,2024-07-17,5792.27,Closed,B028
A000749,C03521,Savings,2025-10-26,14428.78,Active,B002
A000750,C09103,Fixed Deposit,2025-03-26,21225.74,Active,B045
A000751,C14120,Savings,2022-04-06,10739.19,Active,B016
A000752,C03079,Recurring Deposit,2023-03-30,12162.03,Active,B058
A000753,C13623,Recurring Deposit,2022-01-26,39252.37,Active,B024
A000754,C14629,Fixed Deposit,2022-04-16,10309.41,Active,B025
A000755,C12270,Fixed Deposit,2022-02-10,22175.5,Active,B054
A000756,C02006,Savings,2024-04-15,35578.55,Active,B036
A000757,C14945,Current,2023-06-24,14876.03,Closed,B026
A000758,C04001,Savings,2025-01-31,46651.25,Active,B040
A000759,C00797,Savings,2022-09-27,8682.85,Active,B004
A000760,C10603,Savings,2025-05-31,3269.71,Active,B013
A000761,C11077,Savings,2023-10-01,11993.53,Active,B006
A000762,C08846,Savings,2024-05-09,34477.85,Active,B038
A000763,C01775,Savings,2023-10-06,4142.19,Active,B035
A000764,C04745,Current,2023-01-21,6197.55,Active,B040
A000765,C05253,Savings,2022-07-28,9193.8,Active,B043
A000766,C11939,Current,2024-09-09,24799.14,Active,B030
A000767,C02941,Savings,2023-06-24,56959.03,Dormant,B051
A000768,C12373,Fixed Deposit,2024-06-24,33058.98,Active,B046
A000769,C09838,Savings,2024-10-11,163662.15,Active,B015
A000770,C14571,Savings,2022-09-02,13435.24,Active,B048
A000771,C13724,Savings,2025-01-13,40566.13,Active,B042
A000772,C02605,Savings,2023-10-18,28287.31,Active,B043
A000773,C11522,Fixed Deposit,2022-01-11,13296.58,Active,B055
A000774,C07280,Fixed Deposit,2024-07-07,14431.16,Active,B019
A000775,C00774,Savings,2023-12-06,27452.15,Active,B021
A000776,C14240,Fixed Deposit,2023-09-21,35673.09,Closed,B034
A000777,C00075,Current,2025-07-30,13304.15,Closed,B012
A000778,C02235,Savings,2023-06-27,12798.19,Active,B029
A000779,C07694,Recurring Deposit,2023-10-21,23967.65,Active,B003
A000780,C03658,Savings,2023-09-11,2766.04,Closed,B019
A000781,C10471,Fixed Deposit,2022-12-22,10910.46,Active,B030
A000782,C13755,Current,2023-10-26,9190.76,Active,B056
A000783,C11137,Fixed Deposit,2025-07-16,6799.4,Closed,B013
A000784,C08503,Savings,2023-01-20,56278.43,Dormant,B057
A000785,C12063,Savings,2024-12-18,16959.32,Active,B023
A000786,C02619,Fixed Deposit,2023-10-12,38145.69,Active,B043
A000787,C11016,Savings,2025-08-13,50857.49,Active,B059
A000788,C14435,Fixed Deposit,2022-02-05,18509.77,Active,B016
A000789,C08671,Savings,2023-01-15,69345.75,Dormant,B023
A000790,C00780,Current,2025-09-03,100703.22,Dormant,B009
A000791,C13727,Savings,2024-12-27,27828.5,Active,B051
A000792,C07011,Current,2022-09-25,20585.9,Active,B024
