Card_ID,Customer_ID,Card_Type,Credit_Limit,Outstanding_Amount,Annual_Fee,Status,Issue_Date
CC000391,C07625,Gold,20800.0,3488.17,999,Active,2025-02-10
CC000392,C00496,Classic,80000.0,23353.88,0,Active,2024-08-03
CC000393,C08943,Gold,45200.0,16155.6,0,Active,2022-11-15
CC000394,C10309,Classic,130100.0,48145.26,0,Active,2022-07-28
CC000395,C13973,Classic,47300.0,15556.41,999,Active,2025-03-24
CC000396,C01108,Classic,40600.0,13943.21,0,Active,2024-07-29
CC000397,C14608,Classic,31800.0,19953.73,499,Active,2024-05-01
CC000398,C11455,Classic,51600.0,32584.47,999,Active,2024-02-06
CC000399,C12254,Gold,77300.0,15504.44,0,Blocked,2022-11-11
CC000400,C11994,Gold,61800.0,11990.13,0,Blocked,2022-02-22
CC000401,C05121,Gold,55500.0,11499.84,499,Active,2025-04-01
CC000402,C14959,Gold,20000.0,11969.39,0,Active,2025-07-24
CC000403,C02552,Gold,67000.0,44042.54,499,Active,2023-12-12
CC000404,C10390,Classic,20000.0,15714.55,999,Active,2023-03-10
CC000405,C13577,Gold,38100.0,16585.24,999,Active,2023-05-24
CC000406,C12275,Gold,118900.0,55152.76,999,Active,2024-09-23
CC000407,C03721,Classic,40600.0,7247.45,499,Active,2023-03-05
CC000408,C00477,Platinum,60300.0,25459.14,0,Closed,2022-09-13
CC000409,C01637,Gold,44000.0,22527.59,1999,Active,2025-05-05
CC000410,C02719,Gold,83300.0,30271.62,1999,Active,2023-08-03
CC000411,C08249,Gold,112300.0,31817.93,0,Active,2025-09-27
CC000412,C02313,Classic,82600.0,33570.68,499,Active,2023-02-25
CC000413,C09659,Platinum,32200.0,4211.87,0,Active,2023-03-16
CC000414,C05870,Platinum,49300.0,14479.12,0,Active,2023-07-11
CC000415,C01567,Classic,81600.0,46966.68,999,Active,2025-03-25
CC000416,C07945,Gold,31500.0,7351.3,1999,Active,2022-06-08
CC000417,C14384,Platinum,77300.0,17185.13,999,Active,2022-01-01
CC000418,C14970,Classic,63600.0,29757.91,1999,Active,2024-07-18
CC000419,C03314,Platinum,32200.0,10346.81,0,Active,2022-11-26
CC000420,C01881,Platinum,58200.0,35858.34,0,Active,2023-08-05
CC000421,C11654,Gold,29000.0,6462.6,499,Active,2023-09-13
CC000422,C07471,Platinum,68300.0,39486.35,999,Active,2025-03-22
CC000423,C05975,Platinum,69000.0,28736.05,0,Active,2025-03-11
CC000424,C04811,Gold,36100.0,3553.63,499,Blocked,2024-04-29
CC000425,C08693,Classic,98500.0,11711.52,0,Active,2025-08-25
CC000426,C14826,Platinum,23600.0,9686.21,0,Active,2024-04-15
CC000427,C00392,Gold,35600.0,21207.06,1999,Active,2024-03-05
CC000428,C04447,Platinum,42800.0,12068.58,999,Active,2024-11-10
CC000429,C00808,Gold,31300.0,13550.46,499,Active,2024-01-07
CC000430,C11214,Signature,37000.0,1148.66,0,Closed,2025-01-30
CC000431,C00779,Gold,70900.0,35961.98,999,Active,2022-08-26
CC000432,C09933,Gold,196700.0,45554.24,0,Active,2024-08-02
CC000433,C14017,Gold,56700.0,19997.4,1999,Active,2024-08-03
CC000434,C11623,Gold,72600.0,15827.88,499,Active,2025-06-15
CC000435,C12613,Platinum,118100.0,73621.12,499,Active,2022-06-11
CC000436,C07551,Gold,70100.0,47150.1,0,Active,2024-05-15
CC000437,C09472,Classic,54300.0,29367.14,499,Closed,2022-10-29
CC000438,C06209,Classic,22200.0,13850.85,0,Active,2022-07-07
CC000439,C11150,Platinum,23900.0,10233.65,1999,Active,2024-05-20
CC000440,C10326,Platinum,36400.0,10830.21,499,Closed,2024-03-05
CC000441,C06824,Signature,21400.0,5024.48,499,Active,2022-09-04
CC000442,C12914,Gold,41300.0,12171.15,0,Active,2022-01-05
CC000443,C04134,Classic,80600.0,4813.28,0,Closed,2025-09-25
CC000444,C09375,Signature,126200.0,52898.59,1999,Active,2022-02-17
CC000445,C07189,Gold,32900.0,9191.89,499,Active,2025-02-20
CC000446,C09193,Classic,77700.0,22742.49,499,Active,2023-12-14
CC000447,C09935,Classic,27200.0,1355.72,499,Active,2023-09-28
CC000448,C14176,Gold,63600.0,12713.57,999,Active,2024-06-12
CC000449,C08919,Classic,77900.0,40554.84,499,Active,2022-02-15
CC000450,C08423,Gold,23400.0,4224.93,0,Active,2025-12-28
CC000451,C13760,Classic,28200.0,13468.15,0,Active,2025-08-07
CC000452,C01008,Classic,26600.0,2970.56,499,Active,2023-05-13
CC000453,C05825,Platinum,20000.0,6015.73,0,Active,2023-11-05
CC000454,C03575,Platinum,86400.0,64702.2,0,Active,2022-08-09
CC000455,C07935,Gold,110600.0,4932.2,0,Active,2023-05-01
CC000456,C07134,Classic,24300.0,5033.15,499,Active,2022-03-13
CC000457,C11343,Platinum,34400.0,15337.69,499,Active,2025-07-31
CC000458,C14803,Classic,25900.0,8318.4,499,Active,2025-04-06
CC000459,C07096,Gold,90400.0,12550.58,999,Active,2025-03-26
CC000460,C08198,Gold,45200.0,6294.08,499,Active,2024-10-22
CC000461,C12840,Classic,21400.0,2530.48,999,Active,2022-06-25
CC000462,C08697,Classic,26700.0,14810.63,499,Active,2025-06-18
CC000463,C10736,Classic,27500.0,9178.01,0,Active,2025-01-17
CC000464,C05786,Gold,51500.0,26072.25,2999,Active,2022-01-05
CC000465,C08824,Classic,87400.0,38216.86,0,Active,2023-06-05
CC000466,C03098,Gold,49300.0,24392.96,0,Active,2024-04-09
CC000467,C00544,Platinum,66000.0,4525.86,1999,Active,2022-02-04
CC000468,C04103,Platinum,61100.0,28058.92,0,Active,2022-09-22
CC000469,C05442,Gold,146000.0,89292.76,1999,Closed,2024-10-08
CC000470,C10967,Classic,27000.0,6328.8,0,Active,2024-07-13
CC000471,C06105,Classic,81800.0,9694.27,499,Active,2025-06-08
CC000472,C09731,Classic,58900.0,30251.91,499,Active,2024-10-14
CC000473,C02889,Platinum,20000.0,4548.88,999,Active,2023-03-12
CC000474,C04095,Platinum,20000.0,10094.8,999,Active,2025-07-11
CC000475,C03073,Gold,21100.0,4017.88,499,Active,2025-06-22
CC000476,C10120,Platinum,83700.0,41105.56,499,Active,2022-10-02
CC000477,C08128,Classic,62600.0,15627.2,999,Active,2024-10-19
CC000478,C02181,Platinum,39000.0,7079.14,1999,Blocked,2024-08-24
CC000479,C00465,Gold,59200.0,12232.96,0,Closed,2024-03-17
CC000480,C00352,Gold,20000.0,8956.99,999,Active,2023-05-17
CC000481,C05418,Gold,26700.0,10399.37,499,Active,2022-04-08
CC000482,C00215,Classic,48500.0,20657.92,1999,Active,2023-09-04
CC000483,C02996,Classic,80900.0,35710.76,0,Active,2025-09-17
CC000484,C01765,Signature,20200.0,6115.53,2999,Active,2025-08-31
CC000485,C00243,Platinum,20800.0,1891.74,499,Closed,2023-02-22
CC000486,C12306,Classic,59200.0,14619.67,0,Active,2025-08-27
CC000487,C04183,Signature,31400.0,6992.21,0,Active,2022-12-13
CC000488,C11479,Gold,36400.0,9740.74,0,Active,2022-07-07
CC000489,C06127,Gold,27100.0,7353.64,499,Active,2022-11-15
CC000490,C14641,Gold,20000.0,9620.76,0,Active,2022-10-11
CC000491,C00375,Classic,24200.0,11239.64,1999,Active,2022-09-25
CC000492,C01436,Gold,33500.0,11641.99,0,Active,2024-11-06
CC000493,C01522,Platinum,40300.0,14739.76,499,Active,2024-07-28
CC000494,C08274,Platinum,52500.0,12385.04,1999,Active,2022-12-25
CC000495,C10629,Gold,52300.0,20134.62,0,Active,2024-09-11
CC000496,C11103,Gold,49400.0,15575.98,2999,Active,2024-12-02
CC000497,C04814,Gold,44800.0,19183.18,1999,Active,2024-08-24
CC000498,C11579,Gold,50100.0,19288.15,499,Closed,2023-08-23
CC000499,C05970,Gold,48700.0,3045.01,999,Active,2024-12-30
CC000500,C14223,Gold,63200.0,25891.38,0,Active,2024-06-22
CC000501,C01340,Gold,57200.0,9840.01,0,Active,2023-04-27
CC000502,C05175,Gold,89900.0,12673.23,999,Active,2025-06-27
CC000503,C10863,Platinum,41800.0,8550.57,499,Active,2025-01-09
CC000504,C03385,Classic,189700.0,63034.84,0,Active,2024-10-14
CC000505,C14821,Platinum,20000.0,8638.66,1999,Active,2022-05-12
CC000506,C00033,Gold,114700.0,32850.59,0,Active,2023-10-26
CC000507,C01649,Classic,76800.0,18124.81,499,Active,2023-02-16
CC000508,C01609,Gold,20000.0,8677.48,499,Active,2022-09-16
CC000509,C00551,Signature,73100.0,25442.18,0,Active,2024-10-15
CC000510,C01018,Classic,187300.0,119456.83,1999,Active,2023-08-11
CC000511,C11456,Classic,48300.0,18874.89,499,Active,2024-11-24
CC000512,C05847,Gold,32100.0,2511.94,999,Active,2024-08-10
CC000513,C06546,Platinum,24800.0,14220.36,1999,Active,2022-07-02
CC000514,C08729,Signature,41700.0,13218.9,499,Active,2025-03-02
CC000515,C12068,Gold,28200.0,8069.01,0,Active,2023-09-16
CC000516,C05910,Classic,37000.0,740.0,999,Closed,2023-07-09
CC000517,C02151,Gold,23500.0,6936.69,1999,Active,2024-09-01
CC000518,C14435,Signature,20000.0,7511.07,999,Active,2023-10-28
CC000519,C04525,Gold,56900.0,30607.83,499,Active,2023-08-26
CC000520,C03292,Platinum,28100.0,9262.25,499,Active,2022-05-01
CC000521,C07463,Classic,20000.0,6305.7,2999,Active,2024-07-18
CC000522,C14222,Signature,126600.0,74900.46,1999,Active,2024-09-23
CC000523,C03016,Platinum,93600.0,51865.02,499,Active,2023-08-17
CC000524,C13355,Platinum,78400.0,46438.94,999,Active,2022-04-09
CC000525,C06721,Platinum,35100.0,10619.84,0,Active,2022-06-19
CC000526,C04491,Classic,106700.0,29491.64,0,Closed,2024-05-08
CC000527,C13576,Classic,51800.0,23725.59,0,Blocked,2025-10-14
CC000528,C11617,Gold,91700.0,25461.46,1999,Active,2025-08-13
CC000529,C08323,Gold,70400.0,36051.81,0,Active,2024-12-27
CC000530,C14444,Classic,20000.0,7368.21,999,Active,2022-06-23
CC000531,C11528,Classic,38900.0,19537.91,1999,Active,2023-12-31
CC000532,C05725,Classic,24400.0,1031.17,499,Active,2024-01-23
CC000533,C08929,Classic,20000.0,1718.39,999,Active,2023-06-17
CC000534,C01487,Signature,46300.0,14722.5,0,Active,2022-06-15
CC000535,C05953,Classic,29600.0,9696.31,0,Blocked,2023-08-19
CC000536,C12959,Classic,32800.0,9425.07,499,Active,2023-12-06
CC000537,C06378,Gold,34200.0,2895.54,0,Active,2024-01-09
CC000538,C09565,Classic,41900.0,14286.86,999,Blocked,2025-03-30
CC000539,C13673,Classic,173700.0,85840.49,0,Active,2022-05-17
CC000540,C05415,Gold,230700.0,53390.58,999,Active,2025-09-10
CC000541,C13113,Gold,39400.0,17379.15,1999,Active,2024-04-19
CC000542,C03332,Classic,50600.0,27372.2,1999,Active,2023-09-17
CC000543,C09820,Gold,34500.0,14974.91,499,Active,2025-04-12
CC000544,C02027,Gold,61300.0,5402.57,1999,Active,2025-11-09
CC000545,C11134,Platinum,169300.0,39197.44,999,Blocked,2022-01-22
CC000546,C09201,Platinum,21300.0,3959.15,0,Active,2022-01-22
CC000547,C00293,Gold,20000.0,4460.16,1999,Active,2024-04-03
CC000548,C13953,Gold,77500.0,24502.28,0,Active,2024-11-09
CC000549,C01705,Platinum,61000.0,20972.15,999,Active,2024-09-20
CC000550,C12516,Gold,20400.0,7374.1,499,Active,2023-09-25
CC000551,C06812,Classic,91900.0,19265.13,499,Active,2024-07-09
CC000552,C00176,Signature,85100.0,53926.46,999,Active,2024-06-22
CC000553,C14376,Gold,47800.0,10782.79,0,Active,2024-03-08
CC000554,C10109,Gold,20000.0,9992.99,1999,Blocked,2024-12-11
CC000555,C01731,Classic,20000.0,2908.97,2999,Blocked,2022-11-08
CC000556,C14632,Platinum,59600.0,17590.55,0,Closed,2022-07-09
CC000557,C03534,Gold,138500.0,82617.0,999,Active,2022-07-21
CC000558,C03617,Signature,35600.0,4168.77,0,Active,2023-12-12
CC000559,C01438,Classic,20000.0,3989.01,0,Active,2023-10-06
CC000560,C13481,Gold,122600.0,15520.62,0,Active,2022-11-24
CC000561,C04634,Classic,46600.0,14611.34,0,Active,2025-06-13
CC000562,C05590,Signature,67400.0,37307.45,499,Active,2024-12-01
CC000563,C13456,Platinum,33000.0,24036.69,999,Active,2022-12-22
CC000564,C03742,Classic,39700.0,7258.56,499,Active,2023-10-28
CC000565,C06785,Classic,28100.0,9207.09,0,Active,2024-06-03
CC000566,C14295,Gold,88100.0,18298.22,0,Active,2025-09-26
CC000567,C11026,Platinum,70300.0,25085.24,0,Active,2025-03-04
CC000568,C05944,Classic,61400.0,12436.8,0,Active,2025-09-17
CC000569,C04111,Classic,32200.0,4288.98,0,Blocked,2022-10-16
CC000570,C12715,Classic,22000.0,2252.03,2999,Active,2025-08-17
CC000571,C14406,Classic,82200.0,36707.6,499,Active,2024-01-24
CC000572,C04650,Classic,43800.0,6904.25,0,Closed,2024-01-31
CC000573,C10312,Classic,48400.0,16919.53,499,Active,2024-12-29
CC000574,C03435,Platinum,30300.0,9557.08,999,Active,2025-09-19
CC000575,C04618,Signature,24600.0,5152.11,1999,Closed,2022-12-25
CC000576,C05027,Gold,102900.0,45747.59,999,Active,2024-10-09
CC000577,C08918,Platinum,83700.0,42108.3,0,Active,2022-06-12
CC000578,C00624,Classic,62500.0,16907.53,0,Active,2024-01-12
CC000579,C00791,Classic,184000.0,59413.35,499,Active,2023-04-23
CC000580,C02300,Classic,70700.0,11135.78,1999,Active,2025-02-19
CC000581,C14700,Signature,29500.0,15576.19,499,Active,2025-01-22
CC000582,C10103,Gold,75800.0,18309.62,499,Active,2022-10-28
CC000583,C11754,Platinum,96600.0,9819.69,499,Active,2023-01-25
CC000584,C02410,Classic,36000.0,3843.16,2999,Active,2024-10-02
CC000585,C10025,Classic,78600.0,41866.96,1999,Active,2025-07-02
CC000586,C13073,Gold,72100.0,38637.52,499,Active,2025-04-17
CC000587,C00343,Gold,101000.0,50276.4,0,Active,2025-03-19
CC000588,C13128,Classic,28300.0,2047.04,1999,Active,2024-02-21
CC000589,C07747,Classic,20000.0,7865.18,999,Active,2024-11-22
CC000590,C08693,Classic,108500.0,24172.01,0,Active,2024-04-17
CC000591,C05387,Signature,79300.0,33206.87,999,Active,2023-02-22
CC000592,C06078,Classic,39700.0,17161.32,499,Active,2025-04-04
CC000593,C11502,Classic,131200.0,36750.66,0,Active,2022-01-19
CC000594,C04356,Platinum,20000.0,2276.15,0,Active,2025-10-10
CC000595,C10743,Classic,42900.0,3893.6,499,Active,2023-10-26
CC000596,C13536,Gold,85700.0,25546.97,499,Closed,2024-06-26
CC000597,C09573,Platinum,108400.0,50764.73,0,Active,2022-05-22
CC000598,C08367,Platinum,29400.0,7824.93,999,Blocked,2024-05-12
CC000599,C14752,Gold,34500.0,6493.75,0,Active,2025-08-29
CC000600,C10171,Platinum,62600.0,31539.91,1999,Active,2024-10-02
CC000601,C09047,Platinum,54600.0,16828.39,499,Active,2022-07-11
CC000602,C03301,Classic,63200.0,14826.33,1999,Active,2024-10-05
CC000603,C11113,Classic,61100.0,33945.59,0,Blocked,2025-01-20
CC000604,C04805,Signature,28600.0,9232.33,0,Active,2022-11-08
CC000605,C03464,Classic,47000.0,15996.09,499,Active,2025-12-02
CC000606,C09799,Classic,263700.0,28157.91,0,Active,2022-08-06
CC000607,C10151,Platinum,22100.0,5029.96,499,Closed,2023-06-17
CC000608,C13065,Platinum,37800.0,10228.07,499,Active,2025-02-19
CC000609,C05676,Classic,122200.0,65175.47,999,Active,2025-05-05
CC000610,C10388,Platinum,103300.0,6165.27,499,Blocked,2022-04-30
CC000611,C02957,Platinum,66600.0,16438.44,999,Active,2023-02-25
CC000612,C00658,Classic,20000.0,7053.58,2999,Active,2025-11-21
CC000613,C01849,Signature,20000.0,13326.38,0,Active,2023-03-08
CC000614,C11298,Classic,42800.0,28334.54,999,Active,2025-03-31
CC000615,C11550,Gold,68600.0,36642.39,1999,Active,2022-12-04
CC000616,C07403,Classic,27700.0,8237.74,0,Active,2022-11-01
CC000617,C06317,Classic,49400.0,24132.36,1999,Active,2023-11-19
CC000618,C02653,Gold,22100.0,9725.35,0,Active,2023-11-17
CC000619,C04682,Gold,39200.0,5121.1,499,Active,2024-01-16
CC000620,C08605,Platinum,63300.0,27625.04,499,Active,2024-06-23
CC000621,C06181,Platinum,25700.0,3534.05,1999,Active,2023-08-23
CC000622,C14403,Gold,42000.0,26638.26,0,Active,2022-08-11
CC000623,C06749,Gold,38400.0,19799.77,999,Active,2022-03-24
CC000624,C12685,Platinum,37200.0,9801.55,1999,Active,2023-06-09
CC000625,C13242,Platinum,78600.0,46258.21,1999,Active,2023-03-23
CC000626,C10810,Platinum,33400.0,10731.45,2999,Closed,2022-05-04
CC000627,C00746,Classic,37400.0,9025.36,1999,Active,2025-12-11
CC000628,C03415,Signature,150700.0,78500.86,499,Active,2023-07-25
CC000629,C11210,Classic,48600.0,23746.3,999,Active,2022-02-27
CC000630,C08526,Gold,37500.0,6685.06,0,Active,2023-05-04
CC000631,C11512,Gold,42100.0,4554.36,2999,Blocked,2024-01-05
CC000632,C10359,Gold,30300.0,5057.69,1999,Active,2023-11-21
CC000633,C09250,Classic,108900.0,32494.15,499,Active,2023-12-24
CC000634,C09076,Classic,190300.0,27232.35,499,Active,2022-08-13
CC000635,C13338,Gold,20000.0,4455.96,0,Active,2023-04-16
CC000636,C02052,Platinum,88500.0,32243.17,0,Active,2022-12-29
CC000637,C02538,Classic,39000.0,10071.24,0,Active,2022-10-06
CC000638,C03254,Gold,28600.0,6367.9,0,Active,2023-02-13
CC000639,C00482,Classic,91400.0,24735.71,0,Active,2024-05-18
CC000640,C05630,Gold,49700.0,5524.03,1999,Closed,2022-01-21
CC000641,C13490,Signature,40100.0,11784.1,999,Active,2022-05-24
CC000642,C14682,Classic,58300.0,22989.24,0,Active,2023-11-16
CC000643,C00362,Platinum,28000.0,5167.41,0,Active,2025-07-29
CC000644,C12048,Platinum,20000.0,14175.02,0,Closed,2025-02-24
CC000645,C08587,Signature,39000.0,20471.93,999,Active,2025-05-09
CC000646,C00616,Signature,72900.0,16380.87,0,Active,2023-10-14
CC000647,C10497,Gold,116500.0,15689.33,0,Active,2025-07-02
CC000648,C00031,Gold,174700.0,12144.99,999,Active,2022-11-18
CC000649,C02520,Classic,26200.0,7384.59,1999,Closed,2023-01-29
CC000650,C12484,Gold,24300.0,6937.91,499,Active,2024-09-07
CC000651,C06450,Classic,27000.0,10384.36,1999,Active,2023-04-12
CC000652,C03222,Classic,20700.0,2415.23,499,Active,2025-03-11
CC000653,C13425,Gold,35900.0,19306.12,1999,Active,2025-11-29
CC000654,C09839,Gold,86800.0,43044.1,0,Active,2022-09-07
CC000655,C10728,Gold,44900.0,25319.21,499,Active,2024-07-01
CC000656,C00703,Classic,31700.0,17468.35,1999,Active,2024-10-05
CC000657,C12243,Gold,23900.0,14098.22,0,Active,2022-05-12
CC000658,C10341,Platinum,20000.0,6430.81,499,Blocked,2024-07-19
CC000659,C13471,Signature,41700.0,8208.33,999,Active,2022-12-26
CC000660,C07021,Platinum,20000.0,4257.4,499,Active,2022-01-03
CC000661,C00461,Classic,57600.0,12830.71,1999,Active,2023-06-28
CC000662,C10603,Platinum,56400.0,12775.31,499,Active,2024-09-10
CC000663,C01156,Gold,30000.0,9813.59,0,Active,2024-04-05
CC000664,C09623,Platinum,53300.0,13087.48,0,Active,2023-08-23
CC000665,C05028,Classic,22000.0,7616.52,1999,Active,2022-10-29
CC000666,C07851,Classic,22100.0,8039.52,0,Active,2023-04-25
CC000667,C06296,Gold,46300.0,28695.85,999,Active,2024-10-07
CC000668,C03677,Gold,49400.0,11016.7,999,Active,2022-09-17
CC000669,C01190,Platinum,28100.0,8899.41,499,Closed,2022-10-16
CC000670,C10259,Classic,47500.0,11910.43,0,Active,2025-12-04
CC000671,C07953,Classic,20000.0,9503.06,999,Active,2023-01-22
CC000672,C06251,Gold,61500.0,7821.6,0,Active,2022-02-14
CC000673,C13635,Signature,24700.0,2900.74,999,Active,2024-07-20
CC000674,C10126,Platinum,20000.0,4566.37,499,Active,2023-09-30
CC000675,C02486,Signature,32800.0,8732.82,0,Active,2024-02-03
CC000676,C11028,Classic,97800.0,19162.82,0,Active,2022-10-17
CC000677,C04075,Gold,92600.0,36069.17,999,Active,2025-12-11
CC000678,C10722,Classic,97200.0,32366.37,0,Active,2022-03-09
CC000679,C06715,Classic,162100.0,45596.58,0,Active,2022-05-19
CC000680,C08873,Classic,70000.0,21177.16,999,Active,2022-06-10
CC000681,C07736,Platinum,26800.0,4809.15,0,Active,2022-01-13
CC000682,C06976,Platinum,61500.0,12631.66,0,Active,2024-01-15
CC000683,C01841,Classic,89200.0,30325.4,499,Active,2022-07-04
CC000684,C08361,Signature,64400.0,15356.81,999,Active,2025-06-13
CC000685,C05106,Classic,57400.0,25625.71,999,Active,2023-03-09
CC000686,C09242,Platinum,25200.0,1703.19,999,Active,2023-12-02
CC000687,C14470,Classic,34200.0,18962.02,0,Active,2023-10-23
CC000688,C03865,Platinum,20000.0,4703.45,2999,Active,2022-12-26
CC000689,C00245,Classic,25000.0,7813.21,1999,Active,2023-11-30
CC000690,C03202,Gold,21800.0,3502.43,0,Active,2022-01-22
CC000691,C09802,Gold,53600.0,25752.4,1999,Active,2023-11-28
CC000692,C02248,Gold,133800.0,55435.42,0,Active,2023-05-06
CC000693,C08117,Platinum,64400.0,43849.8,0,Active,2025-03-12
CC000694,C13008,Classic,65400.0,30783.4,999,Active,2022-03-11
CC000695,C12320,Gold,45000.0,900.0,0,Active,2023-12-13
CC000696,C13038,Gold,26100.0,2978.96,499,Blocked,2024-01-03
CC000697,C12685,Classic,59200.0,23022.67,0,Active,2024-10-05
CC000698,C06766,Classic,52100.0,7985.43,499,Active,2022-11-25
CC000699,C04580,Classic,58300.0,25851.53,499,Active,2022-12-14
CC000700,C06988,Classic,20000.0,10115.77,999,Active,2025-10-04
CC000701,C00417,Classic,21500.0,430.0,0,Active,2022-09-15
CC000702,C08996,Gold,30800.0,8835.0,1999,Active,2022-02-01
CC000703,C03686,Platinum,24900.0,4102.62,499,Active,2022-09-04
CC000704,C04336,Gold,45000.0,24825.75,2999,Active,2023-01-12
CC000705,C04336,Classic,25600.0,4111.87,0,Active,2025-12-19
CC000706,C05775,Gold,42400.0,25329.25,499,Active,2025-02-15
CC000707,C10169,Platinum,41000.0,16528.8,0,Active,2024-02-06
CC000708,C03779,Classic,53500.0,3842.54,0,Active,2022-09-23
CC000709,C07890,Signature,29300.0,6546.4,0,Active,2024-12-02
CC000710,C09137,Signature,49600.0,16810.58,0,Active,2023-07-01
CC000711,C04768,Platinum,37700.0,10392.99,999,Active,2022-02-13
CC000712,C07682,Gold,28100.0,9160.78,0,Active,2023-10-24
CC000713,C10385,Gold,74500.0,22474.74,499,Active,2024-10-04
CC000714,C10446,Classic,20000.0,8800.39,0,Active,2023-06-22
CC000715,C07806,Gold,117200.0,59115.89,0,Active,2025-03-18
CC000716,C00645,Platinum,91600.0,43821.25,0,Active,2022-05-06
CC000717,C13530,Gold,42100.0,11899.52,1999,Active,2025-04-23
CC000718,C13537,Signature,54900.0,8746.06,0,Blocked,2024-03-19
CC000719,C04410,Signature,26300.0,5818.7,1999,Blocked,2023-09-12
CC000720,C02888,Classic,20000.0,1985.88,499,Active,2024-12-27
CC000721,C11898,Gold,82100.0,36479.99,0,Active,2023-05-14
CC000722,C00625,Classic,30700.0,4867.4,0,Active,2023-01-09
CC000723,C00430,Platinum,52000.0,19812.96,499,Active,2022-07-20
CC000724,C12863,Gold,93000.0,18497.14,499,Active,2024-06-05
CC000725,C05382,Platinum,30400.0,5212.66,999,Active,2024-05-07
CC000726,C05425,Gold,36700.0,5919.42,0,Active,2023-07-16
CC000727,C10067,Gold,79500.0,22721.29,499,Active,2022-06-02
CC000728,C08021,Classic,62200.0,25458.45,499,Active,2024-08-29
CC000729,C10315,Platinum,20000.0,1093.9,499,Active,2022-03-20
