Activity_ID,Customer_ID,Date,Login_Count,App_Usage_Minutes,Service_Calls,Product_Interactions,Is_Active
ACT0000464,C14977,2025-08-25,4,26.3,0,1,True
ACT0000465,C04727,2024-03-24,3,30.9,1,0,True
ACT0000466,C09567,2024-07-10,7,18.2,0,3,False
ACT0000467,C05245,2025-05-26,3,50.6,0,0,True
ACT0000468,C03542,2025-07-14,5,14.2,2,3,False
ACT0000469,C10025,2025-01-25,2,17.6,1,2,False
ACT0000470,C13718,2025-02-15,6,31.9,0,1,True
ACT0000471,C03679,2025-10-03,3,43.0,1,2,True
ACT0000472,C07872,2025-06-07,5,21.3,0,1,False
ACT0000473,C04041,2024-02-19,7,13.5,0,1,False
ACT0000474,C14125,2024-11-09,3,49.8,1,1,True
ACT0000475,C05081,2023-09-26,2,36.0,0,3,True
ACT0000476,C01283,2024-08-11,1,7.2,0,4,False
ACT0000477,C12005,2023-01-24,3,92.8,0,3,True
ACT0000478,C12251,2023-11-04,3,7.9,0,0,True
ACT0000479,C13375,2024-03-26,2,37.0,0,1,True
ACT0000480,C08467,2025-07-22,8,5.1,0,3,True
ACT0000481,C02160,2023-01-31,5,25.7,1,1,True
ACT0000482,C06465,2024-09-14,6,73.9,0,3,True
ACT0000483,C02667,2024-10-07,3,6.7,1,2,True
ACT0000484,C02000,2025-01-18,2,52.1,0,2,False
ACT0000485,C08016,2025-04-30,4,49.9,1,1,True
ACT0000486,C08499,2025-03-08,2,8.1,0,3,False
ACT0000487,C10641,2023-05-06,5,22.7,1,5,False
ACT0000488,C03295,2024-10-08,3,20.8,0,2,False
ACT0000489,C07694,2025-10-06,3,32.4,0,1,False
ACT0000490,C14582,2025-09-22,4,13.2,0,1,True
ACT0000491,C01500,2025-11-26,3,13.9,0,2,True
ACT0000492,C06081,2024-04-02,2,16.8,0,1,True
ACT0000493,C10820,2023-08-17,1,34.3,0,2,True
ACT0000494,C06396,2024-10-01,2,26.3,0,1,True
ACT0000495,C00197,2023-03-12,4,11.1,0,2,True
ACT0000496,C02662,2024-05-05,4,3.2,0,0,True
ACT0000497,C01869,2025-01-10,1,17.8,0,4,False
ACT0000498,C10355,2025-01-25,2,53.5,0,0,True
ACT0000499,C03748,2024-09-12,3,73.8,0,0,True
ACT0000500,C05905,2023-10-20,3,27.7,0,1,True
ACT0000501,C09929,2025-03-09,5,4.4,0,0,False
ACT0000502,C08362,2024-04-07,6,52.4,0,1,False
ACT0000503,C11913,2024-11-02,2,5.4,0,1,True
ACT0000504,C01949,2023-03-02,3,6.6,0,1,True
ACT0000505,C05746,2025-03-18,1,28.4,0,1,True
ACT0000506,C08968,2024-08-13,2,9.2,0,1,True
ACT0000507,C03611,2025-03-03,5,52.7,0,2,True
ACT0000508,C06947,2024-09-16,1,5.0,0,2,False
ACT0000509,C02988,2025-12-02,2,5.5,1,2,False
ACT0000510,C12895,2024-12-12,3,16.3,0,1,True
ACT0000511,C00999,2025-02-04,2,24.6,0,0,True
ACT0000512,C07939,2025-03-26,5,22.9,1,1,True
ACT0000513,C13670,2025-03-31,3,11.5,1,2,True
ACT0000514,C07575,2023-01-22,4,52.1,1,3,True
ACT0000515,C13128,2024-11-20,3,47.8,0,3,True
ACT0000516,C02407,2025-08-24,3,27.2,0,3,False
ACT0000517,C11631,2025-08-24,2,12.5,0,1,True
ACT0000518,C14914,2025-02-15,2,9.7,0,1,True
ACT0000519,C00459,2023-06-14,4,13.1,0,2,False
ACT0000520,C14513,2024-02-17,2,27.4,1,0,True
ACT0000521,C10234,2025-02-11,4,26.4,0,1,True
ACT0000522,C10966,2025-11-13,2,8.8,0,2,True
ACT0000523,C06328,2024-03-26,4,55.2,0,2,True
ACT0000524,C02620,2024-02-26,5,30.0,1,2,True
ACT0000525,C14256,2025-04-19,2,9.5,1,2,True
ACT0000526,C01007,2024-07-06,4,27.0,0,7,True
ACT0000527,C06340,2025-04-05,4,81.4,0,1,True
ACT0000528,C10288,2024-12-05,3,31.9,0,2,True
ACT0000529,C07371,2023-01-05,0,15.8,1,1,True
ACT0000530,C04033,2024-08-15,3,16.9,1,3,True
ACT0000531,C04579,2025-02-05,4,27.7,0,3,True
ACT0000532,C06108,2023-09-01,1,56.4,0,1,True
ACT0000533,C05429,2024-10-16,2,30.5,0,3,True
ACT0000534,C07041,2024-02-09,5,5.3,0,0,True
ACT0000535,C03694,2023-04-09,3,59.2,1,1,True
ACT0000536,C02866,2025-04-12,2,27.7,0,2,False
ACT0000537,C03383,2025-05-05,2,53.8,0,2,True
ACT0000538,C09942,2024-12-05,3,28.6,0,3,True
ACT0000539,C11928,2023-10-13,3,25.6,0,0,True
ACT0000540,C08783,2023-02-23,1,11.6,0,2,True
ACT0000541,C06867,2023-01-05,3,67.8,0,1,True
ACT0000542,C03087,2025-02-05,5,43.3,0,0,True
ACT0000543,C08563,2024-05-19,2,11.3,1,2,True
ACT0000544,C06111,2024-02-15,3,22.6,0,1,False
ACT0000545,C05680,2023-11-07,5,13.2,2,2,True
ACT0000546,C14386,2024-01-08,3,14.8,2,2,False
ACT0000547,C04138,2024-10-12,2,48.8,1,4,True
ACT0000548,C02279,2023-12-20,4,16.6,0,1,True
ACT0000549,C04203,2024-12-18,3,45.9,3,0,True
ACT0000550,C14511,2023-02-27,3,8.0,0,3,False
ACT0000551,C12734,2023-11-30,3,3.6,0,1,True
ACT0000552,C08858,2023-01-06,4,12.7,0,1,False
ACT0000553,C07115,2025-09-09,5,17.7,0,1,False
ACT0000554,C05422,2024-06-26,2,44.8,1,1,True
ACT0000555,C05163,2024-09-04,2,32.7,1,4,False
ACT0000556,C10132,2023-06-04,4,8.8,0,0,True
ACT0000557,C00894,2024-05-18,2,27.2,0,0,True
ACT0000558,C05941,2024-02-21,2,16.6,0,0,True
ACT0000559,C08679,2024-01-18,3,103.3,0,1,True
ACT0000560,C11664,2025-10-03,3,17.8,0,2,True
ACT0000561,C03590,2024-07-18,3,37.4,0,3,True
ACT0000562,C03777,2023-01-07,3,51.7,0,1,True
ACT0000563,C03653,2024-04-20,2,21.8,0,1,True
ACT0000564,C08463,2023-01-25,2,18.5,0,2,True
ACT0000565,C14852,2024-12-15,2,18.6,0,1,True
ACT0000566,C14401,2025-04-04,2,62.0,0,1,True
ACT0000567,C01902,2023-12-08,3,46.1,0,2,True
ACT0000568,C09726,2024-07-24,4,14.6,0,0,False
ACT0000569,C07537,2023-02-27,0,28.8,1,2,False
ACT0000570,C06930,2025-04-15,0,14.0,1,3,True
ACT0000571,C10063,2023-05-07,2,20.6,0,2,True
ACT0000572,C14905,2024-07-21,7,3.7,0,1,False
ACT0000573,C10577,2023-04-08,4,92.5,1,3,False
ACT0000574,C05437,2023-04-08,4,45.0,0,1,True
ACT0000575,C12181,2023-06-16,3,23.7,0,0,True
ACT0000576,C00749,2023-06-25,1,6.2,1,2,True
ACT0000577,C09078,2025-04-10,3,8.1,1,2,True
ACT0000578,C10911,2023-07-11,3,13.4,0,1,True
ACT0000579,C02372,2024-03-27,2,37.8,1,0,True
ACT0000580,C11169,2025-10-03,6,10.0,1,0,True
ACT0000581,C05827,2023-09-14,2,20.7,1,0,True
ACT0000582,C10113,2023-02-03,2,31.6,0,0,True
ACT0000583,C05042,2024-11-12,3,5.7,0,0,True
ACT0000584,C11932,2024-07-25,6,47.4,0,3,True
ACT0000585,C00448,2025-08-31,2,51.6,0,3,True
ACT0000586,C03977,2025-12-12,6,51.4,1,1,True
ACT0000587,C05125,2024-10-09,2,33.8,1,1,True
ACT0000588,C14942,2023-01-09,4,16.9,0,1,True
ACT0000589,C05042,2025-05-15,3,13.2,0,0,False
ACT0000590,C01146,2023-05-05,5,51.6,0,3,False
ACT0000591,C07682,2025-05-06,3,26.5,1,0,True
ACT0000592,C00630,2025-05-18,4,13.6,1,1,True
ACT0000593,C01990,2024-01-11,5,14.4,0,3,True
ACT0000594,C09328,2024-05-11,2,11.5,0,3,True
ACT0000595,C10828,2024-04-09,5,42.2,0,1,False
ACT0000596,C11010,2023-02-02,0,18.3,1,1,True
ACT0000597,C09597,2025-12-06,3,68.7,0,2,True
ACT0000598,C02263,2025-04-22,4,10.6,0,3,True
ACT0000599,C06459,2025-10-13,0,25.3,1,0,True
ACT0000600,C05088,2024-05-30,3,24.0,0,2,True
ACT0000601,C01386,2024-04-17,2,41.3,1,1,False
ACT0000602,C00638,2024-03-18,3,34.1,0,1,True
ACT0000603,C11186,2024-03-21,4,59.4,0,2,True
ACT0000604,C10697,2023-07-16,7,40.9,0,0,True
ACT0000605,C00989,2023-12-31,2,16.9,1,3,True
ACT0000606,C03720,2023-07-15,2,70.4,0,0,True
ACT0000607,C10453,2024-11-05,5,12.4,0,2,True
ACT0000608,C01758,2024-09-08,2,33.1,1,1,True
ACT0000609,C07712,2025-12-17,3,49.9,0,1,False
ACT0000610,C04805,2024-10-29,6,61.5,1,1,True
ACT0000611,C07978,2025-02-07,0,35.7,1,1,True
ACT0000612,C05651,2024-04-20,3,28.0,0,4,True
ACT0000613,C14914,2023-02-03,1,54.2,0,4,True
ACT0000614,C07533,2025-09-11,8,32.2,0,2,True
ACT0000615,C07679,2024-07-09,2,53.9,0,2,True
ACT0000616,C08857,2025-04-12,3,18.1,0,3,True
ACT0000617,C05599,2024-01-03,3,60.8,0,4,True
ACT0000618,C10627,2024-08-21,6,12.8,2,1,True
ACT0000619,C09394,2024-03-15,3,23.1,0,0,True
ACT0000620,C10012,2024-11-23,2,20.6,0,3,True
ACT0000621,C12671,2025-04-28,2,35.5,0,1,True
ACT0000622,C05369,2023-11-07,4,17.8,0,1,False
ACT0000623,C13028,2024-05-21,3,20.7,0,0,True
ACT0000624,C09042,2024-09-06,3,5.6,2,4,True
ACT0000625,C10538,2023-06-17,4,16.6,0,1,True
ACT0000626,C10686,2023-02-09,2,17.4,0,0,True
ACT0000627,C05090,2023-01-04,2,27.2,0,2,True
ACT0000628,C10747,2023-03-17,3,27.4,1,0,True
ACT0000629,C10909,2025-07-08,1,14.8,1,1,True
ACT0000630,C07808,2025-10-25,5,78.1,0,1,True
ACT0000631,C12901,2024-06-02,6,58.5,1,0,True
ACT0000632,C09282,2023-06-29,1,26.7,0,0,True
ACT0000633,C13637,2024-06-04,4,28.0,0,5,True
ACT0000634,C10575,2024-06-08,3,19.7,0,1,True
ACT0000635,C09370,2025-12-29,1,23.4,1,0,True
ACT0000636,C09738,2024-10-04,3,5.1,1,1,True
ACT0000637,C05853,2023-10-25,2,20.8,0,0,True
ACT0000638,C05763,2025-10-07,2,33.5,1,2,True
ACT0000639,C02773,2024-05-25,5,34.8,0,3,True
ACT0000640,C02376,2024-03-10,2,39.2,0,2,True
ACT0000641,C04796,2023-11-18,2,22.4,0,1,True
ACT0000642,C05852,2024-12-21,5,54.1,0,2,True
ACT0000643,C05397,2024-04-13,0,12.4,0,1,True
ACT0000644,C02305,2025-05-21,4,51.6,1,1,True
ACT0000645,C08922,2024-08-03,6,47.2,0,0,True
ACT0000646,C13439,2025-10-15,1,28.3,0,1,True
ACT0000647,C14037,2025-01-16,4,25.9,0,0,True
ACT0000648,C05617,2023-01-22,0,48.9,0,1,True
ACT0000649,C08669,2025-09-27,3,33.6,0,1,False
ACT0000650,C09622,2024-07-24,2,56.2,1,3,True
ACT0000651,C04390,2023-02-20,1,13.8,0,4,False
ACT0000652,C10767,2025-02-20,2,5.8,0,1,True
ACT0000653,C01841,2024-05-01,2,15.5,0,2,True
ACT0000654,C09459,2023-05-28,2,42.0,0,1,False
ACT0000655,C01658,2024-12-15,1,18.4,0,1,True
ACT0000656,C08729,2024-03-11,4,28.8,0,3,True
ACT0000657,C07907,2024-10-11,3,13.9,1,0,True
ACT0000658,C13760,2023-04-24,6,49.3,0,3,True
ACT0000659,C08611,2024-09-18,2,16.6,0,3,True
ACT0000660,C02740,2025-04-02,2,39.9,0,3,False
ACT0000661,C12286,2024-07-08,6,71.7,0,0,True
ACT0000662,C07249,2024-04-25,3,5.8,1,1,True
ACT0000663,C06354,2025-07-22,1,23.4,0,1,True
ACT0000664,C04746,2025-11-16,2,6.4,0,1,True
ACT0000665,C12902,2023-12-23,4,46.8,0,2,False
ACT0000666,C03184,2024-12-19,3,40.9,0,2,True
ACT0000667,C08283,2025-03-10,2,23.6,2,5,True
ACT0000668,C13480,2024-02-18,1,28.2,1,1,True
ACT0000669,C04475,2024-06-02,6,24.3,1,2,True
ACT0000670,C10727,2024-04-07,4,36.6,0,3,False
ACT0000671,C09817,2024-08-13,2,66.3,1,1,True
ACT0000672,C04688,2025-08-21,0,29.4,0,5,True
ACT0000673,C09620,2024-05-22,4,19.9,0,3,True
ACT0000674,C08849,2025-04-07,6,4.9,0,0,True
ACT0000675,C11453,2023-02-14,4,36.1,1,3,True
ACT0000676,C14662,2023-04-01,2,28.6,1,0,True
ACT0000677,C14032,2024-01-19,2,16.0,0,0,False
ACT0000678,C06591,2024-09-20,3,21.5,1,0,False
ACT0000679,C03085,2023-10-18,5,90.1,0,0,True
ACT0000680,C02471,2025-04-11,1,7.5,0,0,True
ACT0000681,C14294,2023-04-08,3,25.2,0,0,True
ACT0000682,C14941,2023-08-25,3,26.2,0,1,True
ACT0000683,C01448,2023-04-02,2,22.5,0,1,True
ACT0000684,C01605,2023-03-07,4,3.8,0,3,True
ACT0000685,C10844,2025-04-11,0,25.9,0,0,True
ACT0000686,C05677,2023-11-23,2,53.6,0,2,True
ACT0000687,C12898,2023-03-06,1,67.1,1,2,False
ACT0000688,C06341,2024-12-15,4,12.9,1,0,True
ACT0000689,C06154,2024-10-22,4,35.0,0,1,False
ACT0000690,C07557,2023-10-30,3,40.5,0,0,True
ACT0000691,C01635,2024-01-27,2,32.4,1,2,True
ACT0000692,C08423,2023-06-21,1,48.4,0,2,True
ACT0000693,C11264,2025-10-28,2,20.8,0,2,True
ACT0000694,C10017,2025-11-17,4,16.1,1,2,False
ACT0000695,C09573,2023-04-12,3,13.0,0,1,True
ACT0000696,C10072,2025-09-16,3,22.2,1,4,False
ACT0000697,C09878,2023-01-06,8,21.5,0,4,True
ACT0000698,C11387,2024-02-01,3,15.7,0,1,False
ACT0000699,C01705,2025-03-16,2,32.6,1,2,True
ACT0000700,C05486,2024-07-07,5,5.5,0,4,True
ACT0000701,C09858,2024-04-25,2,16.7,0,1,True
ACT0000702,C02679,2025-09-26,4,101.5,0,1,True
ACT0000703,C00129,2024-03-24,2,71.1,0,0,True
ACT0000704,C00178,2023-03-04,2,17.8,0,1,True
ACT0000705,C00941,2025-02-04,1,25.9,0,1,True
ACT0000706,C03170,2024-11-26,7,16.6,0,1,True
ACT0000707,C08379,2025-01-12,4,60.4,0,2,True
ACT0000708,C10423,2023-01-26,2,28.7,0,2,True
ACT0000709,C04488,2024-03-31,2,60.9,1,4,True
ACT0000710,C05736,2025-01-31,7,23.8,0,0,True
ACT0000711,C00184,2024-09-27,5,22.8,0,1,True
ACT0000712,C02064,2025-01-21,6,23.7,1,2,True
ACT0000713,C07221,2024-02-03,3,43.7,0,4,True
ACT0000714,C03984,2025-09-16,5,78.4,0,2,True
ACT0000715,C00550,2023-03-22,4,75.2,0,0,True
ACT0000716,C01962,2023-11-04,3,7.8,1,0,True
ACT0000717,C00339,2023-11-11,4,54.7,0,1,False
ACT0000718,C13791,2024-11-23,2,49.2,1,1,True
ACT0000719,C00104,2023-11-13,5,25.5,1,2,True
ACT0000720,C02353,2023-11-07,4,13.1,1,3,True
ACT0000721,C13449,2023-10-19,6,38.7,0,2,False
ACT0000722,C10005,2025-12-07,1,15.8,0,0,True
ACT0000723,C05829,2023-01-13,3,43.9,0,0,True
ACT0000724,C14968,2023-04-02,6,40.0,1,1,True
ACT0000725,C11914,2025-06-02,2,11.8,0,2,True
ACT0000726,C05230,2023-04-26,4,42.7,0,0,True
ACT0000727,C01709,2023-09-14,1,17.7,0,3,True
ACT0000728,C03738,2024-03-28,1,5.8,0,1,True
ACT0000729,C00177,2024-10-08,5,56.1,0,3,True
ACT0000730,C11946,2025-05-24,2,7.2,0,2,True
ACT0000731,C10062,2025-10-21,2,39.6,1,1,True
ACT0000732,C07999,2024-10-15,5,5.0,0,0,True
ACT0000733,C14502,2025-04-07,4,14.0,1,1,True
ACT0000734,C04201,2024-07-31,3,38.3,0,1,True
ACT0000735,C03076,2024-06-26,3,12.2,0,2,True
ACT0000736,C05191,2023-10-28,3,49.6,1,1,True
ACT0000737,C11190,2024-07-08,5,21.4,1,0,True
ACT0000738,C05902,2024-05-02,4,39.1,0,2,False
ACT0000739,C08311,2024-03-31,2,38.1,1,0,True
ACT0000740,C05079,2024-08-14,2,21.3,0,1,True
ACT0000741,C06435,2024-06-29,3,36.7,0,2,True
ACT0000742,C11876,2023-03-29,1,68.0,0,0,True
ACT0000743,C05195,2024-10-06,6,12.8,0,2,True
ACT0000744,C01288,2025-09-21,2,32.1,0,0,True
ACT0000745,C03895,2024-01-02,0,70.9,0,4,True
ACT0000746,C05845,2023-02-20,2,45.8,0,0,False
ACT0000747,C13052,2025-01-13,0,58.9,0,1,True
ACT0000748,C09604,2023-12-31,1,50.2,0,2,True
ACT0000749,C10495,2024-09-13,4,12.1,1,5,True
ACT0000750,C05695,2024-08-26,2,21.7,0,0,True
ACT0000751,C07880,2025-09-21,4,6.2,0,2,True
ACT0000752,C00741,2025-11-26,2,18.3,0,1,True
ACT0000753,C04397,2023-03-13,2,8.6,1,0,False
ACT0000754,C10754,2024-01-15,6,60.9,1,2,True
ACT0000755,C03511,2023-01-03,3,21.8,1,0,False
ACT0000756,C02220,2025-08-02,2,30.2,0,3,True
ACT0000757,C05972,2025-01-24,1,22.8,0,1,True
ACT0000758,C12921,2025-08-12,1,30.9,1,2,True
ACT0000759,C09798,2023-09-24,2,43.9,1,3,True
ACT0000760,C14190,2023-07-10,6,18.8,2,1,False
ACT0000761,C04079,2025-03-18,2,64.5,0,2,True
ACT0000762,C08296,2025-08-18,2,31.6,0,2,True
ACT0000763,C03113,2024-11-20,4,18.3,0,3,True
ACT0000764,C07641,2025-08-22,5,96.4,0,0,True
ACT0000765,C12059,2024-04-11,0,12.9,1,1,False
ACT0000766,C07418,2023-04-11,3,46.1,0,3,True
ACT0000767,C01170,2025-12-25,4,23.5,1,0,True
ACT0000768,C01850,2025-04-01,2,37.0,0,2,True
ACT0000769,C04446,2024-12-24,5,14.2,0,2,False
ACT0000770,C07556,2025-01-18,0,52.6,0,0,True
ACT0000771,C02246,2023-04-28,1,13.2,0,0,True
ACT0000772,C07571,2024-04-01,0,42.8,1,1,True
ACT0000773,C14318,2024-01-24,4,25.9,0,2,True
ACT0000774,C05942,2023-12-04,4,10.5,1,2,True
ACT0000775,C04986,2023-08-11,1,24.3,0,2,True
ACT0000776,C08385,2023-01-13,2,14.2,0,0,True
ACT0000777,C00570,2023-03-17,3,53.1,0,3,True
ACT0000778,C06544,2023-02-06,3,17.1,1,1,False
ACT0000779,C05894,2024-04-13,5,40.9,0,2,False
ACT0000780,C13737,2023-01-21,3,39.2,0,1,False
ACT0000781,C07974,2024-12-11,2,20.1,0,3,True
ACT0000782,C07579,2025-03-20,4,1.2,1,2,True
ACT0000783,C01426,2025-12-09,2,12.9,0,0,True
ACT0000784,C04669,2023-08-07,3,35.0,0,2,False
ACT0000785,C06926,2023-07-29,3,40.8,0,1,True
ACT0000786,C12890,2024-11-11,1,22.4,2,0,True
ACT0000787,C08040,2023-07-13,4,18.7,0,1,True
ACT0000788,C13319,2025-11-27,2,13.7,0,4,True
ACT0000789,C00537,2024-04-04,4,37.0,1,1,False
ACT0000790,C11601,2023-09-07,3,36.5,0,2,True
ACT0000791,C02785,2025-06-07,4,13.9,1,1,True
ACT0000792,C08865,2023-02-24,4,30.1,1,2,True
ACT0000793,C00230,2025-12-07,2,60.2,0,1,False
ACT0000794,C11044,2024-03-18,2,36.4,0,0,True
ACT0000795,C03516,2024-12-05,3,13.8,3,1,True
ACT0000796,C05272,2024-07-28,3,8.9,0,1,True
ACT0000797,C06940,2024-03-01,5,14.5,0,1,True
ACT0000798,C02585,2023-10-05,3,16.7,1,0,True
ACT0000799,C08694,2025-02-06,8,53.8,0,3,True
ACT0000800,C09631,2023-07-22,0,31.6,0,2,True
ACT0000801,C03188,2023-03-24,2,14.1,0,1,True
ACT0000802,C03867,2023-01-26,4,12.4,0,2,True
ACT0000803,C06473,2025-10-02,1,8.1,1,0,False
ACT0000804,C08255,2024-10-11,4,17.1,0,3,True
ACT0000805,C10091,2023-09-13,1,13.3,0,1,True
ACT0000806,C05262,2024-07-23,4,33.6,0,0,True
ACT0000807,C00523,2025-05-04,5,34.3,0,1,True
ACT0000808,C06252,2025-07-26,2,82.8,0,3,True
ACT0000809,C06165,2024-06-21,5,24.6,0,1,False
ACT0000810,C04742,2024-06-10,7,19.0,0,3,True
ACT0000811,C13541,2025-02-27,4,11.8,1,3,True
ACT0000812,C07547,2023-12-31,3,10.5,0,1,True
ACT0000813,C04090,2024-06-24,0,19.7,1,0,True
ACT0000814,C01636,2025-03-24,3,34.9,0,2,True
ACT0000815,C03114,2025-09-20,1,17.9,0,0,True
ACT0000816,C11760,2025-03-11,5,21.4,0,2,True
ACT0000817,C10870,2025-08-03,3,9.1,0,4,True
ACT0000818,C01712,2023-06-11,1,26.2,0,0,True
ACT0000819,C05943,2023-10-26,2,15.2,0,1,True
ACT0000820,C11756,2024-02-01,0,40.9,1,0,True
ACT0000821,C09772,2025-07-23,5,64.2,1,2,True
ACT0000822,C00528,2024-12-18,5,18.2,1,2,True
ACT0000823,C09903,2025-02-11,1,40.4,0,2,False
ACT0000824,C01588,2024-10-25,4,20.4,0,1,False
ACT0000825,C14350,2025-08-12,4,24.5,0,2,True
ACT0000826,C09196,2025-08-15,2,70.3,2,0,True
ACT0000827,C12679,2023-09-22,3,25.6,1,3,True
ACT0000828,C02085,2024-05-30,2,26.2,0,1,True
ACT0000829,C13357,2025-06-27,3,23.6,1,0,True
ACT0000830,C09433,2023-03-25,3,23.0,1,1,False
ACT0000831,C11090,2023-05-25,1,47.1,0,1,True
ACT0000832,C04729,2024-09-16,4,47.4,1,0,True
ACT0000833,C01114,2023-05-03,3,74.6,1,6,True
ACT0000834,C09588,2025-07-25,2,11.3,0,1,False
ACT0000835,C03846,2025-10-26,3,20.8,1,2,True
ACT0000836,C01434,2023-07-19,3,54.7,0,2,True
ACT0000837,C03021,2023-04-27,8,18.0,0,0,True
ACT0000838,C05345,2025-12-23,5,46.0,0,1,True
ACT0000839,C04215,2025-04-18,5,27.8,0,1,True
ACT0000840,C05801,2024-10-19,1,37.5,0,3,True
ACT0000841,C02822,2024-09-24,1,9.5,0,2,True
ACT0000842,C04198,2024-12-13,2,25.6,0,3,True
ACT0000843,C07676,2025-12-23,0,7.6,0,2,True
ACT0000844,C08642,2025-04-01,2,63.0,0,2,True
ACT0000845,C05536,2025-02-07,1,57.6,0,2,True
ACT0000846,C02871,2024-12-07,3,55.6,0,3,True
ACT0000847,C02903,2025-11-26,0,28.3,0,3,True
ACT0000848,C07646,2025-03-28,2,31.8,1,0,True
ACT0000849,C04612,2023-11-15,2,16.9,0,1,True
ACT0000850,C00958,2025-07-22,1,68.1,0,1,False
ACT0000851,C02256,2023-11-04,3,31.4,0,1,False
ACT0000852,C00351,2024-06-16,5,17.9,0,4,True
ACT0000853,C12898,2025-06-07,0,17.0,0,2,True
ACT0000854,C01170,2025-06-13,2,8.0,0,1,True
ACT0000855,C00930,2024-01-12,4,39.9,0,1,True
ACT0000856,C02243,2025-11-30,4,30.1,0,0,True
ACT0000857,C03082,2024-12-12,4,5.9,0,1,True
ACT0000858,C02510,2024-08-04,5,5.7,0,3,True
ACT0000859,C02714,2025-09-06,2,14.5,1,2,False
ACT0000860,C06305,2023-07-03,3,19.0,0,3,False
ACT0000861,C12155,2024-11-06,4,18.2,0,2,True
ACT0000862,C12899,2024-08-15,7,28.6,1,0,True
ACT0000863,C01140,2023-12-28,1,6.8,0,1,True
ACT0000864,C09020,2023-05-18,5,35.6,0,1,False
ACT0000865,C14881,2025-01-01,1,68.0,0,2,True
ACT0000866,C04986,2025-05-06,2,26.4,1,1,True
ACT0000867,C04912,2023-07-25,4,18.9,0,1,True
ACT0000868,C05685,2025-06-02,5,46.6,1,0,True
ACT0000869,C12490,2025-09-01,2,41.0,0,3,True
ACT0000870,C04725,2024-12-11,8,33.8,1,1,True
ACT0000871,C02024,2025-12-14,5,22.6,1,2,True
ACT0000872,C01373,2023-04-19,5,18.1,0,2,True
ACT0000873,C04552,2023-08-29,3,23.9,1,2,True
ACT0000874,C11646,2023-03-20,7,29.4,0,1,True
ACT0000875,C10260,2025-02-13,6,65.7,1,1,True
ACT0000876,C11689,2025-05-25,1,4.8,1,0,True
ACT0000877,C13026,2023-01-16,2,11.4,0,2,False
ACT0000878,C00476,2025-08-31,2,74.8,0,2,True
ACT0000879,C00214,2024-01-29,4,64.2,0,2,True
ACT0000880,C08780,2024-09-09,2,11.0,0,1,True
ACT0000881,C09510,2025-01-26,7,10.0,0,0,True
ACT0000882,C03855,2025-01-16,1,25.1,0,3,True
ACT0000883,C06771,2025-05-15,5,9.9,2,4,True
ACT0000884,C12883,2025-11-14,1,6.9,0,3,True
ACT0000885,C09273,2023-11-04,3,47.2,1,1,True
ACT0000886,C09673,2025-11-10,2,28.4,1,0,True
ACT0000887,C06851,2023-12-05,3,16.2,1,2,False
ACT0000888,C14565,2024-04-05,1,16.7,1,4,True
ACT0000889,C00971,2023-10-11,0,22.5,0,4,False
ACT0000890,C04309,2024-06-12,4,9.5,0,1,False
ACT0000891,C07754,2024-02-05,3,11.5,1,4,True
ACT0000892,C06655,2024-11-12,1,41.5,0,2,True
ACT0000893,C10971,2024-03-16,1,79.3,1,2,True
ACT0000894,C01157,2024-04-06,3,18.5,0,3,True
ACT0000895,C00704,2023-03-11,5,17.4,1,2,True
ACT0000896,C09552,2024-02-28,1,28.9,0,0,True
ACT0000897,C02762,2025-05-09,4,64.2,0,2,True
ACT0000898,C03708,2023-07-13,4,10.5,0,3,True
ACT0000899,C08401,2023-11-07,2,16.6,1,5,True
ACT0000900,C11785,2023-12-15,4,47.4,0,1,True
ACT0000901,C08088,2023-09-26,3,24.0,0,1,True
ACT0000902,C03956,2023-06-09,3,2.2,1,2,True
ACT0000903,C02370,2025-02-24,1,168.1,1,0,True
ACT0000904,C04556,2023-04-09,4,17.8,1,2,True
ACT0000905,C00938,2023-05-26,4,49.6,1,1,False
ACT0000906,C08954,2023-05-13,3,11.5,0,0,True
ACT0000907,C09685,2024-12-02,4,39.4,0,2,False
ACT0000908,C05552,2025-11-05,2,9.1,1,1,True
ACT0000909,C01278,2024-01-03,4,39.0,1,1,True
ACT0000910,C12394,2025-06-05,3,20.8,0,1,True
ACT0000911,C07557,2025-04-24,4,32.2,0,1,True
ACT0000912,C05806,2023-08-04,5,25.4,0,2,False
ACT0000913,C10759,2023-07-02,1,21.3,1,0,True
ACT0000914,C00600,2023-06-09,8,18.1,0,1,True
ACT0000915,C13688,2023-11-07,2,19.5,0,2,True
ACT0000916,C05418,2023-03-13,0,24.2,1,5,True
ACT0000917,C09861,2024-01-31,2,48.2,1,0,True
ACT0000918,C00479,2023-04-20,3,21.9,0,2,True
ACT0000919,C02151,2024-05-10,3,17.3,1,1,True
ACT0000920,C12052,2024-10-17,3,39.9,1,2,True
ACT0000921,C10680,2023-10-09,1,20.0,0,1,True
ACT0000922,C10711,2023-12-11,4,19.1,0,3,True
ACT0000923,C01262,2025-06-02,3,32.0,0,2,True
ACT0000924,C12613,2025-10-25,4,42.1,0,1,True
ACT0000925,C03717,2023-02-22,5,52.3,0,0,True
ACT0000926,C07511,2023-03-10,2,17.0,0,3,True
ACT0000927,C06665,2025-07-10,3,27.0,0,0,True
