Transaction_ID,Date,Customer_ID,Account_ID,Branch_ID,Transaction_Type,Channel,Amount,Status,Location_Type,Is_Anomaly
T0000302,2025-09-20,C05168,A011621,B026,Credit,NEFT,724.47,Success,Domestic,False
T0000303,2023-04-24,C05204,A015088,B004,Debit,UPI,3717.36,Success,Domestic,False
T0000304,2023-07-10,C08014,A006032,B006,Debit,POS,8161.44,Success,Domestic,False
T0000305,2023-11-17,C03969,A002784,B018,Credit,NEFT,1933.35,Success,International,False
T0000306,2023-03-14,C13037,A019127,B045,Debit,ATM,12541.12,Success,Domestic,False
T0000307,2025-01-13,C02507,A017590,B051,Credit,RTGS,1923.8,Success,Domestic,False
T0000308,2023-03-31,C04612,A002622,B048,Credit,Online Banking,395.49,Success,Domestic,False
T0000309,2025-06-01,C01381,A015146,B030,Credit,UPI,6611.93,Success,Domestic,False
T0000310,2025-06-02,C03266,A009459,B020,Debit,IMPS,1922.38,Success,Domestic,False
T0000311,2024-08-07,C09977,A009754,B012,Credit,POS,997.14,Success,Domestic,False
T0000312,2024-09-26,C04040,A011406,B048,Debit,UPI,9518.33,Success,Domestic,False
T0000313,2024-02-05,C10958,A012592,B024,Debit,UPI,1531.57,Success,International,False
T0000314,2024-07-15,C07957,A003912,B052,Debit,UPI,16932.26,Success,Domestic,False
T0000315,2023-02-02,C01309,A020143,B053,Credit,NEFT,830.8,Success,Domestic,False
T0000316,2023-09-25,C08540,A012272,B039,Debit,NEFT,1345.54,Success,Domestic,False
T0000317,2023-09-23,C14784,A021615,B046,Debit,Online Banking,6929.17,Success,Domestic,False
T0000318,2023-03-11,C02880,A015341,B037,Debit,RTGS,9875.07,Success,Domestic,False
T0000319,2024-11-01,C04658,A020846,B034,Credit,NEFT,7836.17,Success,Domestic,False
T0000320,2025-01-12,C00975,A001600,B028,Credit,RTGS,8011.25,Success,Domestic,False
T0000321,2024-04-12,C07277,A010185,B060,Debit,ATM,10025.95,Success,Domestic,False
T0000322,2023-01-21,C07741,A007150,B024,Credit,UPI,2651.82,Success,Domestic,False
T0000323,2025-04-16,C06765,A019494,B004,Debit,ATM,1339.77,Success,Domestic,False
T0000324,2024-03-14,C11452,A001472,B008,Credit,UPI,5424.87,Success,Domestic,False
T0000325,2025-06-03,C12640,A004919,B024,Credit,ATM,2578.7,Success,Domestic,False
T0000326,2024-01-29,C00979,A000684,B013,Credit,UPI,3880.34,Success,Domestic,False
T0000327,2025-07-18,C06551,A013117,B044,Debit,ATM,4297.67,Success,Domestic,False
T0000328,2025-09-12,C01489,A001186,B006,Debit,IMPS,3931.32,Success,Domestic,False
T0000329,2023-08-08,C14322,A018408,B043,Debit,RTGS,8362.45,Success,Domestic,False
T0000330,2024-11-01,C13604,A019489,B025,Credit,ATM,1587.91,Success,Domestic,False
T0000331,2024-04-22,C12995,A017740,B034,Debit,UPI,9476.66,Success,Domestic,False
T0000332,2025-12-14,C13533,A012745,B040,Credit,ATM,3959.63,Success,Domestic,False
T0000333,2025-06-21,C05344,A021476,B027,Credit,IMPS,2158.71,Success,Domestic,False
T0000334,2025-04-16,C06954,A019610,B029,Debit,IMPS,7140.2,Success,Domestic,False
T0000335,2025-11-02,C00026,A003622,B001,Debit,POS,1161.42,Failed,Domestic,False
T0000336,2025-09-18,C14066,A014867,B011,Credit,UPI,1653.11,Success,Domestic,False
T0000337,2025-03-13,C05582,A004255,B010,Debit,IMPS,3958.91,Success,Domestic,False
T0000338,2024-02-11,C03922,A006372,B024,Credit,UPI,2769.19,Success,Domestic,False
T0000339,2023-06-01,C04987,A017424,B059,Credit,ATM,7025.66,Success,Domestic,False
T0000340,2023-03-14,C05883,A016368,B006,Credit,IMPS,2010.39,Success,Domestic,False
T0000341,2025-07-06,C05391,A004582,B051,Debit,UPI,9153.37,Success,Domestic,False
T0000342,2023-04-05,C02617,A018117,B024,Credit,POS,14929.53,Success,Domestic,False
T0000343,2025-10-31,C03723,A011048,B042,Credit,POS,1047.15,Success,Domestic,False
T0000344,2023-10-08,C13566,A002243,B052,Debit,NEFT,8115.11,Success,Domestic,False
T0000345,2025-12-21,C02426,A014918,B054,Debit,POS,2994.59,Success,Domestic,False
T0000346,2023-02-11,C08820,A002772,B022,Credit,NEFT,15078.35,Success,Domestic,False
T0000347,2025-09-06,C06197,A008909,B007,Debit,POS,2523.33,Success,Domestic,False
T0000348,2023-09-02,C06889,A014085,B027,Debit,UPI,1712.87,Success,Domestic,False
T0000349,2025-03-19,C01155,A020467,B023,Debit,POS,4628.29,Success,Domestic,False
T0000350,2023-06-30,C13321,A016427,B054,Credit,UPI,955.28,Success,Domestic,False
T0000351,2024-06-15,C09206,A007538,B017,Credit,Online Banking,4393.5,Success,Domestic,False
T0000352,2023-08-28,C10666,A019555,B040,Debit,Online Banking,2541.01,Success,Domestic,False
T0000353,2025-08-21,C10250,A007988,B036,Debit,UPI,10617.83,Success,Domestic,False
T0000354,2023-02-13,C00485,A001128,B028,Credit,IMPS,1815.18,Success,Domestic,False
T0000355,2024-10-12,C14320,A015309,B004,Credit,NEFT,868.35,Success,Domestic,False
T0000356,2025-03-17,C05849,A001133,B001,Credit,POS,9943.82,Success,Domestic,False
T0000357,2025-02-17,C05253,A002271,B034,Debit,ATM,2241.97,Success,Domestic,False
T0000358,2023-06-30,C03977,A012395,B029,Debit,POS,7941.28,Success,Domestic,False
T0000359,2024-08-22,C01234,A005787,B026,Credit,POS,1961.43,Success,Domestic,False
T0000360,2025-08-11,C02225,A019114,B035,Debit,UPI,10996.65,Success,Domestic,False
T0000361,2023-08-06,C01290,A007515,B029,Debit,NEFT,2292.32,Success,Domestic,False
T0000362,2024-04-13,C04297,A010922,B007,Credit,ATM,2340.36,Success,Domestic,False
T0000363,2025-12-26,C14647,A018898,B017,Credit,ATM,3974.41,Success,Domestic,False
T0000364,2024-05-27,C13394,A008856,B018,Credit,POS,700.88,Success,Domestic,False
T0000365,2024-10-29,C00751,A019698,B023,Credit,NEFT,1931.12,Success,Domestic,False
T0000366,2024-05-05,C09473,A009202,B031,Credit,NEFT,9604.76,Success,Domestic,False
T0000367,2023-09-08,C00875,A020375,B003,Debit,ATM,2744.42,Success,Domestic,False
T0000368,2023-06-26,C09414,A021823,B005,Debit,POS,5566.82,Success,Domestic,False
T0000369,2024-12-26,C10971,A018789,B057,Debit,UPI,1994.03,Success,Domestic,False
T0000370,2025-08-17,C08688,A008399,B057,Credit,POS,940.9,Success,Domestic,False
T0000371,2023-08-29,C11038,A008097,B001,Debit,Online Banking,1654.7,Success,Domestic,False
T0000372,2025-08-10,C09257,A003661,B025,Credit,UPI,5652.15,Success,Domestic,False
T0000373,2025-02-08,C07226,A001720,B050,Credit,IMPS,464.34,Success,Domestic,False
T0000374,2023-06-18,C06438,A011239,B018,Debit,Online Banking,5044.64,Success,Domestic,False
T0000375,2025-04-14,C00383,A013679,B052,Credit,UPI,1962.05,Success,International,False
T0000376,2025-12-29,C13530,A005762,B058,Debit,UPI,10294.88,Success,Domestic,False
T0000377,2024-08-13,C12707,A002144,B055,Debit,NEFT,4931.3,Success,Domestic,False
T0000378,2025-12-22,C06811,A021310,B024,Debit,POS,2064.28,Success,Domestic,False
T0000379,2023-05-18,C03554,A010657,B038,Credit,NEFT,2125.73,Success,Domestic,False
T0000380,2024-07-28,C02620,A006996,B026,Debit,IMPS,1894.19,Success,Domestic,False
T0000381,2025-02-21,C04954,A009385,B036,Debit,UPI,5054.77,Failed,Domestic,False
T0000382,2024-06-01,C03901,A011583,B027,Credit,UPI,3255.73,Success,Domestic,False
T0000383,2025-10-09,C02570,A011655,B040,Debit,UPI,10040.94,Success,Domestic,False
T0000384,2023-09-01,C02922,A005375,B001,Credit,UPI,3211.67,Success,Domestic,False
T0000385,2023-05-17,C08637,A006410,B038,Credit,UPI,474.89,Success,Domestic,False
T0000386,2024-03-13,C03636,A004391,B039,Debit,UPI,5976.3,Success,Domestic,False
T0000387,2024-08-26,C06224,A005750,B008,Credit,UPI,1193.42,Success,Domestic,False
T0000388,2024-05-20,C04671,A009920,B019,Debit,NEFT,3095.52,Success,Domestic,False
T0000389,2024-05-20,C01581,A016780,B060,Credit,RTGS,4607.05,Success,Domestic,False
T0000390,2024-05-01,C00367,A002537,B005,Credit,POS,5579.43,Failed,Domestic,False
T0000391,2024-10-25,C10676,A016936,B057,Credit,IMPS,4302.73,Success,Domestic,False
T0000392,2024-12-23,C03036,A020014,B027,Credit,POS,4057.03,Success,Domestic,False
T0000393,2024-11-26,C11750,A019150,B026,Debit,ATM,7618.53,Success,Domestic,False
T0000394,2024-11-26,C03832,A009654,B007,Debit,IMPS,17886.63,Success,International,False
T0000395,2023-07-24,C07045,A018301,B029,Debit,POS,1463.16,Success,Domestic,False
T0000396,2025-12-25,C14261,A002452,B021,Credit,ATM,959.88,Success,Domestic,False
T0000397,2025-04-25,C10243,A015157,B035,Credit,RTGS,1057.72,Success,Domestic,False
T0000398,2024-03-28,C09672,A021608,B047,Credit,UPI,2619.88,Failed,Domestic,False
T0000399,2023-06-13,C01511,A017230,B029,Credit,ATM,1716.02,Success,Domestic,False
T0000400,2023-05-20,C06956,A010047,B023,Credit,ATM,2603.48,Success,Domestic,False
T0000401,2024-08-02,C09878,A005062,B016,Credit,IMPS,972.64,Success,Domestic,False
T0000402,2025-06-07,C10531,A011891,B013,Credit,ATM,8016.34,Success,Domestic,False
T0000403,2024-12-13,C04109,A010538,B042,Credit,POS,470.03,Success,Domestic,False
T0000404,2023-01-13,C03047,A011980,B055,Credit,POS,11197.65,Success,Domestic,False
T0000405,2025-01-07,C11442,A008591,B026,Credit,IMPS,1753.31,Success,Domestic,False
T0000406,2023-07-18,C06430,A007733,B011,Debit,NEFT,1974.18,Success,Domestic,False
T0000407,2024-04-06,C05952,A017933,B022,Credit,POS,16277.87,Success,Domestic,False
T0000408,2024-03-01,C12589,A012886,B013,Credit,NEFT,5304.3,Success,Domestic,False
T0000409,2025-11-24,C06962,A012341,B047,Credit,Online Banking,1670.89,Success,Domestic,False
T0000410,2024-11-21,C11010,A003419,B040,Debit,NEFT,12759.32,Success,Domestic,False
T0000411,2024-12-26,C07332,A013659,B007,Debit,RTGS,377.94,Success,Domestic,False
T0000412,2025-08-11,C10910,A009926,B022,Debit,ATM,4261.48,Success,Domestic,False
T0000413,2023-04-11,C13120,A004383,B002,Debit,Online Banking,8243.17,Success,Domestic,False
T0000414,2025-05-16,C13192,A018034,B017,Debit,ATM,1463.42,Success,Domestic,False
T0000415,2025-08-31,C09794,A019396,B053,Debit,POS,1605.51,Success,Domestic,False
T0000416,2025-05-10,C09458,A013634,B014,Debit,UPI,8643.66,Success,Domestic,False
T0000417,2024-01-20,C00131,A021516,B051,Credit,UPI,123.07,Success,Domestic,False
T0000418,2024-03-14,C13518,A008318,B012,Debit,UPI,2395.62,Success,Domestic,False
T0000419,2025-05-23,C04804,A015027,B052,Credit,ATM,13208.56,Success,Domestic,False
T0000420,2023-05-25,C07340,A017536,B044,Credit,IMPS,463.55,Success,Domestic,False
T0000421,2023-07-18,C05065,A018374,B012,Credit,UPI,1588.31,Success,Domestic,False
T0000422,2023-05-01,C11638,A013646,B007,Credit,IMPS,2907.16,Success,Domestic,False
T0000423,2025-06-22,C09156,A003087,B021,Debit,UPI,1424.95,Success,Domestic,False
T0000424,2023-12-29,C05685,A016252,B057,Debit,Online Banking,2084.75,Success,Domestic,False
T0000425,2025-01-26,C11945,A005075,B055,Debit,UPI,2964.83,Success,Domestic,False
T0000426,2023-04-27,C01115,A012268,B036,Credit,Online Banking,3565.89,Success,Domestic,False
T0000427,2023-08-21,C10077,A009765,B040,Credit,UPI,6006.73,Success,Domestic,False
T0000428,2023-09-10,C09780,A017962,B007,Debit,NEFT,1299.42,Success,Domestic,False
T0000429,2023-06-15,C13075,A009730,B032,Debit,IMPS,1850.94,Success,Domestic,False
T0000430,2025-01-23,C10532,A020459,B027,Credit,UPI,2655.71,Success,Domestic,False
T0000431,2023-06-12,C12875,A007227,B010,Debit,NEFT,1467.36,Success,Domestic,False
T0000432,2025-04-22,C03031,A021667,B038,Debit,POS,5979.2,Success,Domestic,False
T0000433,2023-03-28,C11080,A018601,B016,Debit,IMPS,3065.34,Success,Domestic,False
T0000434,2025-12-20,C02741,A001146,B056,Debit,POS,2264.54,Success,Domestic,False
T0000435,2024-08-01,C11206,A015037,B035,Credit,UPI,5231.17,Success,Domestic,False
T0000436,2025-12-16,C10093,A018603,B022,Credit,POS,24641.39,Success,Domestic,False
T0000437,2024-09-03,C06995,A020004,B009,Debit,UPI,612.49,Success,Domestic,False
T0000438,2023-07-14,C01911,A005878,B041,Debit,POS,2959.05,Success,Domestic,False
T0000439,2025-05-19,C13860,A017781,B004,Debit,POS,3812.28,Success,Domestic,False
T0000440,2025-08-21,C05752,A011054,B030,Debit,UPI,11546.31,Success,Domestic,False
T0000441,2023-04-19,C11626,A012736,B033,Credit,UPI,2008.38,Success,Domestic,False
T0000442,2025-01-26,C08411,A010201,B053,Debit,Online Banking,12755.95,Success,Domestic,False
T0000443,2024-02-18,C02791,A020761,B034,Debit,RTGS,1815.72,Success,International,False
T0000444,2024-11-24,C00122,A017625,B025,Debit,POS,4889.96,Success,Domestic,False
T0000445,2024-12-03,C07072,A020576,B050,Credit,Online Banking,2817.77,Success,Domestic,False
T0000446,2024-11-21,C07103,A009019,B049,Debit,IMPS,1405.65,Success,Domestic,False
T0000447,2025-04-28,C11603,A017453,B048,Credit,UPI,1365.27,Success,Domestic,False
T0000448,2023-10-07,C06926,A006150,B018,Debit,POS,4157.1,Success,Domestic,False
T0000449,2023-05-22,C08303,A010405,B014,Credit,IMPS,2916.41,Success,International,False
T0000450,2023-10-29,C00466,A014779,B049,Debit,ATM,6214.56,Success,Domestic,False
T0000451,2025-08-07,C04632,A021618,B049,Debit,UPI,2054.47,Success,Domestic,False
T0000452,2023-04-20,C08435,A021319,B059,Debit,ATM,14371.98,Success,Domestic,False
T0000453,2025-12-04,C05846,A008432,B028,Credit,Online Banking,1681.08,Success,Domestic,False
T0000454,2025-10-20,C05921,A010105,B009,Credit,RTGS,3136.16,Success,Domestic,False
T0000455,2023-11-26,C06714,A002589,B036,Debit,POS,926.99,Success,Domestic,False
T0000456,2023-03-23,C13451,A000464,B027,Credit,NEFT,1703.18,Failed,Domestic,False
T0000457,2024-04-05,C13577,A012242,B054,Credit,ATM,773.06,Success,Domestic,False
T0000458,2024-06-18,C09284,A014396,B052,Debit,IMPS,370.79,Success,Domestic,False
T0000459,2024-01-11,C03837,A016396,B029,Debit,ATM,13798.09,Success,Domestic,False
T0000460,2023-11-22,C08829,A007968,B045,Debit,UPI,1762.89,Success,Domestic,False
T0000461,2025-02-10,C05912,A004767,B026,Debit,POS,343.65,Success,Domestic,False
T0000462,2024-08-29,C06554,A003662,B035,Debit,UPI,2614.46,Reversed,Domestic,False
T0000463,2023-09-19,C07536,A017001,B016,Credit,IMPS,1596.12,Success,International,False
T0000464,2024-10-08,C04165,A021424,B039,Debit,UPI,5116.71,Success,Domestic,False
T0000465,2025-08-08,C02561,A001073,B028,Debit,RTGS,17736.6,Reversed,Domestic,False
T0000466,2024-06-29,C04200,A017887,B048,Debit,POS,1278.23,Success,Domestic,False
T0000467,2025-02-08,C03777,A018206,B021,Debit,UPI,10607.84,Failed,Domestic,False
T0000468,2025-09-22,C03793,A020158,B056,Debit,ATM,7142.13,Failed,Domestic,False
T0000469,2025-04-19,C01770,A008553,B039,Debit,IMPS,1169.69,Success,International,False
T0000470,2023-05-01,C10536,A010620,B003,Credit,ATM,1194.62,Success,Domestic,False
T0000471,2025-08-14,C11080,A001342,B020,Credit,Online Banking,1012.33,Success,Domestic,False
T0000472,2024-01-27,C09983,A019422,B019,Debit,UPI,4503.23,Success,Domestic,False
T0000473,2023-07-06,C07109,A004863,B005,Debit,POS,15272.52,Success,Domestic,False
T0000474,2023-04-14,C08391,A007838,B057,Debit,Online Banking,7145.87,Success,Domestic,False
T0000475,2023-12-02,C09628,A002481,B014,Credit,UPI,9929.27,Success,Domestic,False
T0000476,2025-11-14,C04528,A010459,B049,Credit,Online Banking,10926.68,Success,Domestic,False
T0000477,2024-12-22,C01000,A003130,B054,Debit,ATM,933.69,Success,Domestic,False
T0000478,2023-05-27,C12740,A011101,B004,Debit,POS,2450.35,Success,Domestic,False
T0000479,2025-12-10,C01984,A014415,B049,Debit,UPI,1502.4,Success,Domestic,False
T0000480,2024-03-01,C08216,A004223,B046,Credit,IMPS,3406.0,Success,Domestic,False
T0000481,2024-07-24,C11023,A017714,B050,Debit,Online Banking,3183.37,Success,Domestic,False
T0000482,2025-08-10,C01933,A000603,B007,Debit,IMPS,3866.87,Success,Domestic,False
T0000483,2025-05-15,C10038,A002017,B026,Credit,POS,11097.51,Success,Domestic,False
T0000484,2024-03-09,C06179,A012257,B040,Debit,IMPS,8458.97,Success,Domestic,False
T0000485,2024-10-15,C12475,A016360,B047,Debit,ATM,4688.77,Success,Domestic,False
T0000486,2025-09-29,C01975,A008648,B043,Debit,ATM,4637.32,Success,Domestic,False
T0000487,2023-08-12,C09273,A013809,B017,Credit,POS,11481.08,Success,Domestic,False
T0000488,2023-04-18,C14965,A006911,B021,Debit,Online Banking,2745.02,Success,Domestic,False
T0000489,2025-09-12,C01811,A015862,B035,Debit,UPI,1032.39,Success,Domestic,False
T0000490,2025-02-01,C08221,A009823,B022,Debit,RTGS,4325.29,Success,Domestic,False
T0000491,2023-07-02,C01112,A008720,B011,Debit,RTGS,7543.57,Success,Domestic,False
T0000492,2024-06-26,C11162,A016868,B049,Debit,POS,661.81,Success,International,False
T0000493,2024-08-16,C14922,A015507,B023,Credit,ATM,1328.37,Success,Domestic,False
T0000494,2023-12-24,C01466,A004002,B040,Credit,ATM,18204.22,Success,Domestic,False
T0000495,2025-09-10,C09229,A002427,B034,Debit,UPI,2547.89,Success,Domestic,False
T0000496,2023-09-07,C04330,A013428,B030,Credit,UPI,1434.73,Success,Domestic,False
T0000497,2024-04-21,C03047,A020625,B050,Credit,ATM,3569.15,Success,Domestic,False
T0000498,2024-11-02,C10224,A013461,B044,Debit,POS,2796.04,Success,International,False
T0000499,2025-02-15,C08656,A018506,B058,Debit,RTGS,858.65,Success,Domestic,False
T0000500,2025-03-01,C06375,A020688,B056,Debit,UPI,3723.05,Failed,Domestic,False
T0000501,2024-03-12,C08250,A000830,B025,Credit,ATM,678.43,Success,Domestic,False
T0000502,2024-08-01,C05997,A014543,B042,Debit,Online Banking,882.53,Success,Domestic,False
T0000503,2023-08-20,C03717,A010418,B016,Debit,POS,745.26,Success,Domestic,False
T0000504,2023-07-02,C12636,A021223,B052,Debit,UPI,12538.86,Success,Domestic,False
T0000505,2024-02-14,C14401,A004410,B001,Debit,POS,2075.51,Success,Domestic,False
T0000506,2025-05-21,C13666,A011880,B041,Debit,UPI,850.68,Success,Domestic,False
T0000507,2024-01-24,C11037,A005963,B031,Debit,Online Banking,30954.38,Success,Domestic,False
T0000508,2024-07-13,C06684,A019795,B013,Credit,POS,6273.25,Success,Domestic,False
T0000509,2024-06-12,C13214,A000730,B024,Debit,Online Banking,35930.09,Success,Domestic,False
T0000510,2024-10-02,C02144,A021338,B058,Credit,ATM,2339.57,Failed,Domestic,False
T0000511,2025-04-03,C12587,A007054,B022,Credit,UPI,358.76,Success,Domestic,False
T0000512,2023-12-05,C06960,A008215,B005,Debit,POS,2400.98,Success,Domestic,False
T0000513,2023-05-05,C14065,A010576,B054,Credit,POS,2782.32,Success,Domestic,False
T0000514,2024-11-08,C03009,A012713,B055,Debit,IMPS,4024.8,Success,Domestic,False
T0000515,2025-10-03,C11931,A020691,B046,Debit,Online Banking,3588.34,Success,Domestic,False
T0000516,2023-04-08,C00555,A014413,B020,Debit,UPI,945.98,Success,Domestic,False
T0000517,2024-03-17,C07082,A018412,B018,Credit,UPI,345.26,Success,Domestic,False
T0000518,2025-04-22,C03647,A010521,B021,Debit,ATM,5246.66,Failed,Domestic,False
T0000519,2024-07-02,C06818,A000897,B008,Credit,POS,2951.52,Success,Domestic,False
T0000520,2025-11-05,C09006,A016827,B036,Debit,UPI,2112.23,Success,Domestic,False
T0000521,2023-04-07,C00099,A006728,B001,Debit,NEFT,1727.3,Success,Domestic,False
T0000522,2025-09-13,C01063,A013814,B036,Credit,NEFT,548.76,Success,Domestic,False
T0000523,2024-01-14,C05237,A021166,B051,Debit,NEFT,29522.4,Success,Domestic,False
T0000524,2023-07-19,C14110,A010023,B038,Credit,ATM,5379.31,Success,Domestic,False
T0000525,2024-11-04,C14563,A014081,B056,Credit,Online Banking,10569.88,Success,Domestic,False
T0000526,2024-09-08,C07262,A005182,B035,Credit,IMPS,23131.2,Success,Domestic,False
T0000527,2023-08-07,C09691,A001919,B050,Debit,IMPS,746.11,Success,Domestic,False
T0000528,2024-10-02,C12608,A016128,B029,Debit,NEFT,5348.72,Success,Domestic,False
T0000529,2025-11-14,C02290,A013905,B030,Credit,ATM,3545.08,Success,Domestic,False
T0000530,2025-08-27,C01017,A006687,B019,Credit,POS,8802.63,Success,Domestic,False
T0000531,2025-06-14,C02203,A003094,B038,Debit,NEFT,803.08,Success,Domestic,False
T0000532,2024-09-06,C14622,A008160,B016,Debit,UPI,1261.99,Success,International,False
T0000533,2025-08-13,C06841,A007447,B035,Debit,IMPS,7042.19,Success,Domestic,False
T0000534,2024-06-18,C09482,A016503,B023,Credit,Online Banking,1210.38,Success,Domestic,False
T0000535,2025-11-18,C05827,A016062,B017,Credit,POS,577.46,Success,Domestic,False
T0000536,2024-10-18,C08948,A006749,B059,Credit,ATM,3383.04,Success,Domestic,False
T0000537,2023-05-24,C05903,A000531,B028,Credit,Online Banking,3250.5,Success,Domestic,False
T0000538,2024-12-28,C02448,A018662,B051,Debit,UPI,12462.05,Success,Domestic,False
T0000539,2024-05-15,C03646,A001946,B021,Credit,UPI,4195.86,Success,Domestic,False
T0000540,2023-08-27,C04803,A017882,B053,Credit,UPI,16449.57,Success,Domestic,False
T0000541,2025-03-05,C13832,A009918,B009,Debit,POS,6709.6,Success,Domestic,False
T0000542,2025-05-21,C00272,A008686,B055,Credit,NEFT,5780.67,Success,Domestic,False
T0000543,2023-03-01,C14781,A006399,B038,Credit,IMPS,9940.54,Success,Domestic,False
