Customer_ID,Customer_Name,Gender,Age,Income_Annual,Occupation,City,State,Customer_Segment,Join_Date,Branch_ID
C00261,Customer 00261,Female,61,71400.0,Salaried,Mumbai,Maharashtra,Regular,2023-03-02,B004
C00262,Customer 00262,Female,50,174100.0,Salaried,Udaipur,Rajasthan,Premium,2025-09-21,B057
C00263,Customer 00263,Male,31,23600.0,Self-Employed,Coimbatore,Tamil Nadu,Standard,2024-06-01,B002
C00264,Customer 00264,Female,27,144600.0,Self-Employed,Ahmedabad,Gujarat,Premium,2023-05-12,B023
C00265,Customer 00265,Male,39,49100.0,Business,Kanpur,Uttar Pradesh,Regular,2023-12-15,B020
C00266,Customer 00266,Female,20,52300.0,Business,Nashik,Maharashtra,Regular,2021-04-27,B027
C00267,Customer 00267,Male,48,88200.0,Professional,Coimbatore,Tamil Nadu,Mass Affluent,2024-03-08,B013
C00268,Customer 00268,Female,45,87900.0,Salaried,Pune,Maharashtra,Mass Affluent,2023-08-31,B035
C00269,Customer 00269,Female,36,103900.0,Salaried,Ahmedabad,Gujarat,Mass Affluent,2022-11-29,B041
C00270,Customer 00270,Male,35,117200.0,Student,Mumbai,Maharashtra,Mass Affluent,2023-02-04,B019
C00271,Customer 00271,Male,37,53800.0,Self-Employed,Mumbai,Maharashtra,Regular,2021-10-22,B021
C00272,Customer 00272,Female,55,118000.0,Retired,Mumbai,Maharashtra,Mass Affluent,2021-04-05,B009
C00273,Customer 00273,Male,34,38900.0,Self-Employed,Hyderabad,Telangana,Standard,2023-02-23,B011
C00274,Customer 00274,Male,25,46500.0,Self-Employed,Jaipur,Rajasthan,Regular,2024-03-27,B035
C00275,Customer 00275,Female,29,49800.0,Business,Hyderabad,Telangana,Regular,2022-06-09,B010
C00276,Customer 00276,Female,49,41200.0,Salaried,Thiruvananthapuram,Kerala,Standard,2021-04-30,B041
C00277,Customer 00277,Female,27,56800.0,Salaried,Delhi,Delhi,Regular,2023-05-10,B059
C00278,Customer 00278,Male,51,90100.0,Student,Mangaluru,Karnataka,Mass Affluent,2024-10-27,B006
C00279,Customer 00279,Male,36,78700.0,Salaried,Kanpur,Uttar Pradesh,Regular,2024-01-28,B039
C00280,Customer 00280,Male,18,39300.0,Salaried,Bengaluru,Karnataka,Standard,2022-11-25,B056
C00281,Customer 00281,Male,46,37500.0,Self-Employed,Thiruvananthapuram,Kerala,Standard,2024-06-24,B021
C00282,Customer 00282,Male,35,34400.0,Business,Mumbai,Maharashtra,Standard,2025-08-09,B014
C00283,Customer 00283,Male,42,57800.0,Salaried,Kochi,Kerala,Regular,2024-06-29,B043
C00284,Customer 00284,Male,31,23100.0,Self-Employed,Mumbai,Maharashtra,Standard,2021-06-27,B050
C00285,Customer 00285,Female,52,33700.0,Salaried,Noida,Uttar Pradesh,Standard,2024-08-01,B039
C00286,Customer 00286,Female,43,42700.0,Student,Coimbatore,Tamil Nadu,Standard,2021-07-30,B039
C00287,Customer 00287,Male,62,98300.0,Professional,Thiruvananthapuram,Kerala,Mass Affluent,2022-10-06,B045
C00288,Customer 00288,Male,46,51100.0,Student,Mumbai,Maharashtra,Regular,2023-02-07,B048
C00289,Customer 00289,Female,35,95600.0,Professional,Coimbatore,Tamil Nadu,Mass Affluent,2022-03-23,B012
C00290,Customer 00290,Male,28,61000.0,Professional,Kochi,Kerala,Regular,2024-08-08,B034
C00291,Customer 00291,Male,22,42400.0,Professional,Chennai,Tamil Nadu,Standard,2021-05-28,B039
C00292,Customer 00292,Male,37,43300.0,Salaried,Hyderabad,Telangana,Standard,2022-04-07,B051
C00293,Customer 00293,Female,37,29000.0,Salaried,Kolkata,West Bengal,Standard,2021-01-19,B010
C00294,Customer 00294,Male,56,206200.0,Business,Ahmedabad,Gujarat,Premium,2022-11-10,B010
C00295,Customer 00295,Female,33,101300.0,Student,Warangal,Telangana,Mass Affluent,2022-06-03,B038
C00296,Customer 00296,Female,49,76700.0,Business,Hyderabad,Telangana,Regular,2021-10-10,B025
C00297,Customer 00297,Male,37,26900.0,Salaried,Kanpur,Uttar Pradesh,Standard,2021-04-26,B052
C00298,Customer 00298,Male,59,42900.0,Retired,Mumbai,Maharashtra,Standard,2024-12-08,B012
C00299,Customer 00299,Female,21,32200.0,Professional,Mysuru,Karnataka,Standard,2025-06-01,B001
C00300,Customer 00300,Male,53,59000.0,Business,Thiruvananthapuram,Kerala,Regular,2022-09-01,B026
C00301,Customer 00301,Female,33,33000.0,Professional,Kanpur,Uttar Pradesh,Standard,2025-07-19,B036
C00302,Customer 00302,Male,48,38000.0,Business,Ahmedabad,Gujarat,Standard,2021-09-11,B013
C00303,Customer 00303,Male,55,33500.0,Salaried,Warangal,Telangana,Standard,2024-06-03,B019
C00304,Customer 00304,Female,34,48200.0,Salaried,Mangaluru,Karnataka,Regular,2024-01-29,B037
C00305,Customer 00305,Female,26,57200.0,Retired,Mangaluru,Karnataka,Regular,2021-01-24,B055
C00306,Customer 00306,Male,25,48900.0,Salaried,Surat,Gujarat,Regular,2021-03-05,B056
C00307,Customer 00307,Female,29,127800.0,Professional,New Delhi,Delhi,Premium,2024-06-28,B031
C00308,Customer 00308,Female,18,85900.0,Salaried,Hyderabad,Telangana,Mass Affluent,2022-04-27,B029
C00309,Customer 00309,Male,35,35800.0,Student,Mumbai,Maharashtra,Standard,2022-09-01,B027
C00310,Customer 00310,Female,45,65800.0,Self-Employed,Kochi,Kerala,Regular,2024-03-22,B019
C00311,Customer 00311,Male,41,37400.0,Business,Thiruvananthapuram,Kerala,Standard,2023-05-04,B053
C00312,Customer 00312,Female,34,44300.0,Salaried,Kolkata,West Bengal,Standard,2025-08-02,B012
C00313,Customer 00313,Male,28,71600.0,Salaried,Madurai,Tamil Nadu,Regular,2023-08-19,B060
C00314,Customer 00314,Female,32,79300.0,Professional,New Delhi,Delhi,Regular,2023-03-17,B024
C00315,Customer 00315,Male,41,39800.0,Salaried,Noida,Uttar Pradesh,Standard,2023-05-10,B039
C00316,Customer 00316,Male,47,30000.0,Business,Kolkata,West Bengal,Standard,2024-09-30,B021
C00317,Customer 00317,Female,22,57700.0,Self-Employed,Nagpur,Maharashtra,Regular,2022-10-18,B024
C00318,Customer 00318,Other,40,69900.0,Professional,Noida,Uttar Pradesh,Regular,2022-03-07,B022
C00319,Customer 00319,Female,41,38700.0,Salaried,Noida,Uttar Pradesh,Standard,2025-12-18,B039
C00320,Customer 00320,Male,28,86200.0,Self-Employed,Kochi,Kerala,Mass Affluent,2022-02-02,B031
C00321,Customer 00321,Other,44,78200.0,Business,Durgapur,West Bengal,Regular,2023-01-07,B019
C00322,Customer 00322,Male,48,38400.0,Salaried,Warangal,Telangana,Standard,2025-04-06,B013
C00323,Customer 00323,Male,32,102400.0,Business,Surat,Gujarat,Mass Affluent,2022-11-13,B048
C00324,Customer 00324,Female,28,104100.0,Salaried,Thiruvananthapuram,Kerala,Mass Affluent,2023-02-28,B034
C00325,Customer 00325,Female,62,171500.0,Salaried,Kanpur,Uttar Pradesh,Premium,2024-09-07,B050
C00326,Customer 00326,Female,47,141000.0,Salaried,Pune,Maharashtra,Premium,2022-02-07,B042
C00327,Customer 00327,Other,40,33500.0,Salaried,Nagpur,Maharashtra,Standard,2025-12-17,B034
C00328,Customer 00328,Male,31,91500.0,Student,New Delhi,Delhi,Mass Affluent,2023-10-24,B027
C00329,Customer 00329,Female,29,89200.0,Self-Employed,Kanpur,Uttar Pradesh,Mass Affluent,2025-08-26,B034
C00330,Customer 00330,Female,44,45400.0,Salaried,Kochi,Kerala,Regular,2021-12-05,B058
C00331,Customer 00331,Female,29,70600.0,Salaried,Pune,Maharashtra,Regular,2023-06-30,B039
C00332,Customer 00332,Female,28,19600.0,Business,Hyderabad,Telangana,Standard,2022-10-20,B027
C00333,Customer 00333,Female,37,19300.0,Professional,Surat,Gujarat,Standard,2023-04-05,B033
C00334,Customer 00334,Male,45,21400.0,Salaried,Kochi,Kerala,Standard,2025-10-23,B004
C00335,Customer 00335,Male,57,68100.0,Salaried,Kanpur,Uttar Pradesh,Regular,2021-11-11,B028
C00336,Customer 00336,Male,41,69900.0,Student,Kanpur,Uttar Pradesh,Regular,2023-04-07,B007
C00337,Customer 00337,Male,29,47300.0,Salaried,Ahmedabad,Gujarat,Regular,2024-07-20,B026
C00338,Customer 00338,Male,35,141700.0,Salaried,Ahmedabad,Gujarat,Premium,2025-12-08,B026
C00339,Customer 00339,Male,52,94700.0,Salaried,Bengaluru,Karnataka,Mass Affluent,2021-04-21,B050
C00340,Customer 00340,Male,51,22800.0,Self-Employed,Pune,Maharashtra,Standard,2021-08-02,B057
C00341,Customer 00341,Female,52,50000.0,Professional,Noida,Uttar Pradesh,Regular,2023-11-07,B021
C00342,Customer 00342,Female,49,32800.0,Self-Employed,Noida,Uttar Pradesh,Standard,2024-01-19,B017
C00343,Customer 00343,Male,59,69100.0,Salaried,Thiruvananthapuram,Kerala,Regular,2024-08-19,B032
C00344,Customer 00344,Male,40,54100.0,Self-Employed,Thiruvananthapuram,Kerala,Regular,2024-06-15,B027
C00345,Customer 00345,Male,46,33800.0,Salaried,Chennai,Tamil Nadu,Standard,2022-09-23,B044
C00346,Customer 00346,Male,29,139700.0,Business,Jaipur,Rajasthan,Premium,2025-09-27,B002
C00347,Customer 00347,Female,41,56800.0,Self-Employed,Thiruvananthapuram,Kerala,Regular,2022-11-09,B044
C00348,Customer 00348,Male,41,43800.0,Retired,Kanpur,Uttar Pradesh,Standard,2023-12-11,B049
C00349,Customer 00349,Male,47,47900.0,Self-Employed,Bengaluru,Karnataka,Regular,2025-12-19,B026
C00350,Customer 00350,Male,31,134000.0,Business,Surat,Gujarat,Premium,2021-07-31,B028
C00351,Customer 00351,Male,21,90800.0,Self-Employed,Nashik,Maharashtra,Mass Affluent,2025-02-15,B021
C00352,Customer 00352,Male,32,50300.0,Salaried,Thiruvananthapuram,Kerala,Regular,2025-03-16,B040
C00353,Customer 00353,Female,50,31900.0,Business,Warangal,Telangana,Standard,2021-02-28,B048
C00354,Customer 00354,Female,36,34700.0,Salaried,Bengaluru,Karnataka,Standard,2024-05-15,B039
C00355,Customer 00355,Male,43,42200.0,Business,Durgapur,West Bengal,Standard,2021-12-24,B035
C00356,Customer 00356,Male,31,72700.0,Salaried,Hyderabad,Telangana,Regular,2022-06-06,B026
C00357,Customer 00357,Female,49,83400.0,Salaried,New Delhi,Delhi,Mass Affluent,2021-10-16,B058
C00358,Customer 00358,Male,37,36900.0,Self-Employed,Mumbai,Maharashtra,Standard,2022-12-28,B021
C00359,Customer 00359,Male,37,85400.0,Business,Durgapur,West Bengal,Mass Affluent,2024-11-01,B006
C00360,Customer 00360,Female,53,33400.0,Business,Chennai,Tamil Nadu,Standard,2024-07-09,B032
C00361,Customer 00361,Female,55,39300.0,Business,Jaipur,Rajasthan,Standard,2021-06-08,B002
C00362,Customer 00362,Female,53,24800.0,Salaried,Madurai,Tamil Nadu,Standard,2023-11-16,B012
C00363,Customer 00363,Female,34,24400.0,Student,Lucknow,Uttar Pradesh,Standard,2024-11-21,B018
C00364,Customer 00364,Female,31,33200.0,Salaried,Madurai,Tamil Nadu,Standard,2025-10-23,B014
C00365,Customer 00365,Female,28,54200.0,Salaried,Chennai,Tamil Nadu,Regular,2022-12-28,B006
C00366,Customer 00366,Female,22,31800.0,Salaried,Kanpur,Uttar Pradesh,Standard,2025-04-21,B002
C00367,Customer 00367,Male,28,125400.0,Business,Ahmedabad,Gujarat,Premium,2021-02-14,B023
C00368,Customer 00368,Male,29,32900.0,Salaried,Mumbai,Maharashtra,Standard,2021-01-25,B053
C00369,Customer 00369,Male,24,60900.0,Salaried,Mumbai,Maharashtra,Regular,2022-01-03,B054
C00370,Customer 00370,Male,21,113700.0,Self-Employed,Udaipur,Rajasthan,Mass Affluent,2024-12-02,B016
C00371,Customer 00371,Male,24,57900.0,Business,Warangal,Telangana,Regular,2021-08-07,B018
C00372,Customer 00372,Male,37,45000.0,Business,Kolkata,West Bengal,Regular,2023-09-20,B002
C00373,Customer 00373,Male,43,59600.0,Self-Employed,Mangaluru,Karnataka,Regular,2025-01-12,B002
C00374,Customer 00374,Female,42,40400.0,Retired,Nashik,Maharashtra,Standard,2022-02-17,B045
C00375,Customer 00375,Male,32,31700.0,Student,Mumbai,Maharashtra,Standard,2024-01-22,B053
C00376,Customer 00376,Male,34,77000.0,Salaried,Delhi,Delhi,Regular,2021-10-28,B054
C00377,Customer 00377,Female,42,39900.0,Professional,Warangal,Telangana,Standard,2025-09-22,B052
C00378,Customer 00378,Female,40,92100.0,Self-Employed,Surat,Gujarat,Mass Affluent,2021-10-26,B045
C00379,Customer 00379,Male,44,85200.0,Salaried,Surat,Gujarat,Mass Affluent,2025-04-02,B023
C00380,Customer 00380,Female,27,60300.0,Salaried,Noida,Uttar Pradesh,Regular,2025-06-27,B045
C00381,Customer 00381,Female,57,93800.0,Professional,Delhi,Delhi,Mass Affluent,2023-10-12,B038
C00382,Customer 00382,Male,45,40800.0,Self-Employed,Madurai,Tamil Nadu,Standard,2025-02-10,B056
C00383,Customer 00383,Male,46,84600.0,Self-Employed,Udaipur,Rajasthan,Mass Affluent,2025-04-10,B048
C00384,Customer 00384,Male,26,84400.0,Salaried,Vadodara,Gujarat,Mass Affluent,2025-06-21,B002
C00385,Customer 00385,Male,26,46600.0,Retired,Warangal,Telangana,Regular,2025-12-31,B052
C00386,Customer 00386,Male,30,43400.0,Business,Lucknow,Uttar Pradesh,Standard,2022-11-12,B010
C00387,Customer 00387,Female,46,65900.0,Student,Kochi,Kerala,Regular,2021-05-22,B016
C00388,Customer 00388,Male,25,162400.0,Salaried,Mumbai,Maharashtra,Premium,2021-09-09,B052
C00389,Customer 00389,Female,43,48400.0,Self-Employed,Noida,Uttar Pradesh,Regular,2024-08-29,B043
C00390,Customer 00390,Male,54,42900.0,Business,Madurai,Tamil Nadu,Standard,2025-04-03,B050
C00391,Customer 00391,Female,30,105200.0,Salaried,Mangaluru,Karnataka,Mass Affluent,2023-07-05,B044
C00392,Customer 00392,Female,28,57100.0,Salaried,Surat,Gujarat,Regular,2021-07-18,B022
C00393,Customer 00393,Female,30,88600.0,Salaried,Kochi,Kerala,Mass Affluent,2023-03-09,B043
C00394,Customer 00394,Male,36,123800.0,Retired,Coimbatore,Tamil Nadu,Premium,2023-10-06,B016
C00395,Customer 00395,Male,48,19300.0,Self-Employed,Delhi,Delhi,Standard,2024-03-26,B059
C00396,Customer 00396,Female,49,53900.0,Salaried,Warangal,Telangana,Regular,2023-05-27,B047
C00397,Customer 00397,Male,47,48500.0,Business,Mangaluru,Karnataka,Regular,2023-12-26,B033
C00398,Customer 00398,Male,18,32400.0,Business,Pune,Maharashtra,Standard,2021-05-20,B040
C00399,Customer 00399,Male,36,19100.0,Salaried,Pune,Maharashtra,Standard,2025-01-21,B024
C00400,Customer 00400,Male,28,22900.0,Retired,Mumbai,Maharashtra,Standard,2025-04-19,B025
C00401,Customer 00401,Female,42,58200.0,Professional,Mumbai,Maharashtra,Regular,2023-11-28,B041
C00402,Customer 00402,Female,48,41000.0,Salaried,Pune,Maharashtra,Standard,2022-09-01,B011
C00403,Customer 00403,Male,33,35400.0,Business,Warangal,Telangana,Standard,2021-03-11,B039
C00404,Customer 00404,Female,59,57900.0,Business,Bengaluru,Karnataka,Regular,2022-12-01,B012
C00405,Customer 00405,Female,28,37600.0,Salaried,Delhi,Delhi,Standard,2024-11-01,B039
C00406,Customer 00406,Female,44,111800.0,Student,Lucknow,Uttar Pradesh,Mass Affluent,2025-09-16,B006
C00407,Customer 00407,Male,62,39100.0,Professional,Vadodara,Gujarat,Standard,2022-11-30,B046
C00408,Customer 00408,Other,48,125900.0,Professional,Durgapur,West Bengal,Premium,2023-08-10,B004
C00409,Customer 00409,Male,45,54100.0,Salaried,Nagpur,Maharashtra,Regular,2024-01-21,B054
C00410,Customer 00410,Male,36,38400.0,Salaried,Bengaluru,Karnataka,Standard,2023-04-06,B013
C00411,Customer 00411,Male,45,36900.0,Salaried,Nashik,Maharashtra,Standard,2021-11-25,B048
C00412,Customer 00412,Female,32,126500.0,Salaried,Nashik,Maharashtra,Premium,2021-08-01,B002
C00413,Customer 00413,Male,50,80600.0,Retired,Mangaluru,Karnataka,Mass Affluent,2021-12-28,B011
C00414,Customer 00414,Female,30,36200.0,Professional,Nagpur,Maharashtra,Standard,2021-11-07,B027
C00415,Customer 00415,Male,35,58700.0,Salaried,Nashik,Maharashtra,Regular,2025-12-26,B033
C00416,Customer 00416,Male,29,15000.0,Business,Nagpur,Maharashtra,Standard,2022-12-21,B056
C00417,Customer 00417,Male,34,26400.0,Salaried,Surat,Gujarat,Standard,2024-10-23,B046
C00418,Customer 00418,Male,33,36400.0,Salaried,Bengaluru,Karnataka,Standard,2023-05-01,B056
C00419,Customer 00419,Male,18,35900.0,Salaried,New Delhi,Delhi,Standard,2023-06-05,B059
C00420,Customer 00420,Male,38,107200.0,Self-Employed,Chennai,Tamil Nadu,Mass Affluent,2021-10-15,B047
C00421,Customer 00421,Female,33,19200.0,Salaried,Durgapur,West Bengal,Standard,2025-12-09,B057
C00422,Customer 00422,Male,24,25100.0,Salaried,Nashik,Maharashtra,Standard,2025-08-15,B041
C00423,Customer 00423,Female,30,70500.0,Business,Jaipur,Rajasthan,Regular,2021-04-26,B024
C00424,Customer 00424,Male,42,62400.0,Salaried,Warangal,Telangana,Regular,2024-12-20,B022
C00425,Customer 00425,Female,18,45400.0,Self-Employed,Nashik,Maharashtra,Regular,2025-09-25,B023
C00426,Customer 00426,Female,36,170100.0,Student,Noida,Uttar Pradesh,Premium,2022-11-18,B036
C00427,Customer 00427,Male,51,77200.0,Salaried,Noida,Uttar Pradesh,Regular,2022-09-19,B056
C00428,Customer 00428,Female,33,107800.0,Professional,Nagpur,Maharashtra,Mass Affluent,2023-07-28,B001
C00429,Customer 00429,Female,54,53500.0,Salaried,Mysuru,Karnataka,Regular,2021-10-25,B024
C00430,Customer 00430,Male,50,40800.0,Self-Employed,Jaipur,Rajasthan,Standard,2021-04-28,B013
C00431,Customer 00431,Male,42,41000.0,Salaried,Udaipur,Rajasthan,Standard,2023-01-07,B018
C00432,Customer 00432,Female,38,91600.0,Self-Employed,Mysuru,Karnataka,Mass Affluent,2022-11-17,B007
C00433,Customer 00433,Male,38,84100.0,Business,Mysuru,Karnataka,Mass Affluent,2023-01-28,B040
C00434,Customer 00434,Male,43,48800.0,Salaried,Delhi,Delhi,Regular,2025-12-10,B004
C00435,Customer 00435,Male,60,71300.0,Salaried,Madurai,Tamil Nadu,Regular,2025-03-06,B020
C00436,Customer 00436,Male,44,93400.0,Self-Employed,Hyderabad,Telangana,Mass Affluent,2024-08-01,B046
C00437,Customer 00437,Female,54,40300.0,Salaried,New Delhi,Delhi,Standard,2022-01-21,B060
C00438,Customer 00438,Female,25,45500.0,Salaried,Vadodara,Gujarat,Regular,2025-03-06,B010
C00439,Customer 00439,Female,32,70300.0,Self-Employed,Udaipur,Rajasthan,Regular,2025-07-21,B007
C00440,Customer 00440,Female,38,20600.0,Salaried,Nagpur,Maharashtra,Standard,2025-09-17,B039
C00441,Customer 00441,Female,53,71100.0,Salaried,Mangaluru,Karnataka,Regular,2021-07-11,B046
C00442,Customer 00442,Female,18,29600.0,Business,Kolkata,West Bengal,Standard,2023-03-19,B043
C00443,Customer 00443,Male,71,92300.0,Self-Employed,Kanpur,Uttar Pradesh,Mass Affluent,2023-06-26,B060
C00444,Customer 00444,Male,38,179200.0,Business,Madurai,Tamil Nadu,Premium,2021-11-03,B025
C00445,Customer 00445,Male,51,37500.0,Professional,Chennai,Tamil Nadu,Standard,2021-06-28,B019
C00446,Customer 00446,Female,38,26200.0,Retired,Nagpur,Maharashtra,Standard,2025-03-12,B044
C00447,Customer 00447,Female,29,49800.0,Salaried,Vadodara,Gujarat,Regular,2021-07-22,B040
C00448,Customer 00448,Male,57,47500.0,Business,Coimbatore,Tamil Nadu,Regular,2023-09-18,B020
C00449,Customer 00449,Female,36,79100.0,Self-Employed,Mysuru,Karnataka,Regular,2025-09-09,B029
C00450,Customer 00450,Male,30,62600.0,Student,Bengaluru,Karnataka,Regular,2021-07-14,B005
C00451,Customer 00451,Male,42,46700.0,Student,Delhi,Delhi,Regular,2022-11-25,B030
C00452,Customer 00452,Male,45,57800.0,Professional,Nashik,Maharashtra,Regular,2021-03-23,B028
C00453,Customer 00453,Female,42,29700.0,Self-Employed,Delhi,Delhi,Standard,2024-01-23,B039
C00454,Customer 00454,Female,43,86800.0,Salaried,Mangaluru,Karnataka,Mass Affluent,2025-11-13,B052
C00455,Customer 00455,Female,42,133900.0,Salaried,New Delhi,Delhi,Premium,2022-02-09,B049
C00456,Customer 00456,Female,52,28500.0,Self-Employed,Nagpur,Maharashtra,Standard,2023-04-23,B045
C00457,Customer 00457,Female,39,23100.0,Salaried,Noida,Uttar Pradesh,Standard,2023-08-31,B040
C00458,Customer 00458,Male,31,44100.0,Salaried,Warangal,Telangana,Standard,2025-11-16,B028
C00459,Customer 00459,Female,46,28100.0,Student,Durgapur,West Bengal,Standard,2024-01-06,B060
C00460,Customer 00460,Male,18,27300.0,Retired,Udaipur,Rajasthan,Standard,2022-07-26,B026
C00461,Customer 00461,Female,45,25400.0,Salaried,Madurai,Tamil Nadu,Standard,2022-08-02,B001
C00462,Customer 00462,Female,55,49400.0,Student,Nashik,Maharashtra,Regular,2024-03-13,B011
C00463,Customer 00463,Female,46,43900.0,Retired,Chennai,Tamil Nadu,Standard,2022-06-22,B001
C00464,Customer 00464,Female,21,67500.0,Self-Employed,Warangal,Telangana,Regular,2025-03-20,B045
C00465,Customer 00465,Female,54,40400.0,Self-Employed,Udaipur,Rajasthan,Standard,2023-05-19,B014
C00466,Customer 00466,Female,32,28200.0,Student,Vadodara,Gujarat,Standard,2021-03-31,B021
C00467,Customer 00467,Female,40,54500.0,Salaried,Pune,Maharashtra,Regular,2021-12-24,B001
C00468,Customer 00468,Female,52,30700.0,Professional,Bengaluru,Karnataka,Standard,2024-11-23,B014
C00469,Customer 00469,Male,31,72900.0,Salaried,New Delhi,Delhi,Regular,2022-02-09,B010
C00470,Customer 00470,Male,40,22000.0,Business,Hyderabad,Telangana,Standard,2021-07-07,B056
C00471,Customer 00471,Female,24,16700.0,Salaried,Madurai,Tamil Nadu,Standard,2023-08-31,B026
C00472,Customer 00472,Female,36,22700.0,Self-Employed,Delhi,Delhi,Standard,2024-09-18,B035
C00473,Customer 00473,Male,25,43700.0,Professional,Thiruvananthapuram,Kerala,Standard,2024-12-16,B053
C00474,Customer 00474,Male,43,47000.0,Salaried,Hyderabad,Telangana,Regular,2023-12-18,B020
C00475,Customer 00475,Male,22,59300.0,Business,Mangaluru,Karnataka,Regular,2021-01-18,B003
C00476,Customer 00476,Female,37,40300.0,Student,Mumbai,Maharashtra,Standard,2024-08-20,B025
C00477,Customer 00477,Female,32,34500.0,Student,Nagpur,Maharashtra,Standard,2024-09-05,B050
C00478,Customer 00478,Male,30,121000.0,Student,Mangaluru,Karnataka,Premium,2024-05-16,B024
C00479,Customer 00479,Male,50,104600.0,Self-Employed,Nashik,Maharashtra,Mass Affluent,2025-11-16,B051
C00480,Customer 00480,Female,26,94600.0,Professional,Bengaluru,Karnataka,Mass Affluent,2023-04-23,B006
C00481,Customer 00481,Male,32,65200.0,Self-Employed,Mangaluru,Karnataka,Regular,2023-05-08,B060
